spieltag,home,away,result
1,Bayern,Wolfsburg,2:1
1,Hoffenheim,Bremen,4:1
1,M'gladbach,Nürnberg,1:1
1,Köln,K'lautern,1:3
1,Freiburg,St. Pauli,1:3
1,Hannover,Frankfurt,2:1
1,Hamburg,Schalke,2:1
1,Mainz,Stuttgart,2:0
1,Dortmund,Leverkusen,0:2
2,(3.) K'lautern,Bayern (8.),2:0
2,(11.) Schalke,Hannover (6.),1:2
2,(18.) Bremen,Köln (14.),4:2
2,(13.) Wolfsburg,Mainz (4.),3:4
2,(12.) Frankfurt,Hamburg (7.),1:3
2,(10.) Nürnberg,Freiburg (15.),1:2
2,(2.) St. Pauli,Hoffenheim (1.),0:1
2,(5.) Leverkusen,M'gladbach (9.),3:6
2,(16.) Stuttgart,Dortmund (17.),1:3
3,(1.) Hoffenheim,Schalke (15.),2:0
3,(8.) Dortmund,Wolfsburg (14.),2:0
3,(4.) Hamburg,Nürnberg (13.),1:1
3,(6.) M'gladbach,Frankfurt (16.),0:4
3,(11.) Freiburg,Stuttgart (18.),2:1
3,(5.) Hannover,Leverkusen (9.),2:2
3,(12.) Bayern,Bremen (10.),0:0
3,(3.) Mainz,K'lautern (2.),2:1
3,(17.) Köln,St. Pauli (7.),1:0
4,(12.) Frankfurt,Freiburg (7.),0:1
4,(11.) Bayern,Köln (14.),0:0
4,(10.) Bremen,Mainz (2.),0:2
4,(18.) Stuttgart,M'gladbach (9.),7:0
4,(16.) Wolfsburg,Hannover (4.),2:0
4,(5.) K'lautern,Hoffenheim (1.),2:2
4,(13.) St. Pauli,Hamburg (3.),1:1
4,(17.) Schalke,Dortmund (6.),1:3
4,(8.) Leverkusen,Nürnberg (15.),0:0
5,(1.) Mainz,Köln (12.),2:0
5,(2.) Hoffenheim,Bayern (9.),1:2
5,(7.) Hannover,Bremen (11.),4:1
5,(8.) Leverkusen,Frankfurt (15.),2:1
5,(3.) Dortmund,K'lautern (6.),5:0
5,(5.) Hamburg,Wolfsburg (17.),1:3
