spieltag,home,away,result
1,Dortmund,Hamburg,3:1
1,Bremen,K'lautern,2:0
1,Hannover,Hoffenheim,2:1
1,Stuttgart,Schalke,3:0
1,Köln,Wolfsburg,0:3
1,Augsburg,Freiburg,2:2
1,Hertha BSC,Nürnberg,0:1
1,Mainz,Leverkusen,2:0
1,Bayern,M'gladbach,0:1
2,(17.) Schalke,Köln (18.),5:1
2,(14.) Hamburg,Hertha BSC (12.),2:2
2,(7.) Nürnberg,Hannover (6.),1:2
2,(10.) Freiburg,Mainz (5.),1:2
2,(11.) Hoffenheim,Dortmund (3.),1:0
2,(1.) Wolfsburg,Bayern (13.),0:1
2,(8.) M'gladbach,Stuttgart (2.),1:1
2,(16.) K'lautern,Augsburg (9.),1:1
2,(15.) Leverkusen,Bremen (4.),1:0
3,(4.) M'gladbach,Wolfsburg (5.),4:1
3,(7.) Dortmund,Nürnberg (10.),2:0
3,(11.) Bayern,Hamburg (16.),5:0
3,(8.) Bremen,Freiburg (14.),5:3
3,(3.) Stuttgart,Leverkusen (12.),0:1
3,(13.) Augsburg,Hoffenheim (9.),0:2
3,(18.) Köln,K'lautern (17.),1:1
3,(1.) Mainz,Schalke (6.),2:4
3,(2.) Hannover,Hertha BSC (15.),1:1
4,(13.) Hertha BSC,Stuttgart (10.),1:0
4,(17.) Hamburg,Köln (18.),3:4
4,(12.) Nürnberg,Augsburg (14.),1:0
4,(16.) Freiburg,Wolfsburg (11.),3:0
4,(15.) K'lautern,Bayern (3.),0:3
4,(7.) Hoffenheim,Bremen (5.),1:2
4,(9.) Leverkusen,Dortmund (6.),0:0
4,(2.) Hannover,Mainz (8.),1:1
4,(4.) Schalke,M'gladbach (1.),1:0
5,(16.) Augsburg,Leverkusen (8.),1:4
5,(6.) Dortmund,Hertha BSC (11.),1:2
5,(1.) Bayern,Freiburg (13.),7:0
5,(7.) Mainz,Hoffenheim (9.),0:4
5,(12.) Stuttgart,Hannover (4.),3:0
5,(5.) M'gladbach,K'lautern (17.),1:0
5,(3.) Bremen,Hamburg (18.),2:0
5,(14.) Köln,Nürnberg (10.),1:2
5,(15.) Wolfsburg,Schalke (2.),2:1
6,(14.) Freiburg,Stuttgart (10.),1:2
6,(4.) Leverkusen,Köln (15.),1:4
6,(18.) Hamburg,M'gladbach (3.),0:1
6,(7.) Nürnberg,Bremen (2.),1:1
6,(5.) Hoffenheim,Wolfsburg (13.),3:1
6,(8.) Hertha BSC,Augsburg (16.),2:2
6,(17.) K'lautern,Mainz (12.),3:1
6,(9.) Hannover,Dortmund (11.),2:1
6,(6.) Schalke,Bayern (1.),0:2
7,(6.) Stuttgart,Hamburg (18.),1:2
7,(9.) Schalke,Freiburg (16.),4:2
7,(13.) Mainz,Dortmund (11.),1:2
7,(14.) Wolfsburg,K'lautern (15.),1:0
7,(3.) M'gladbach,Nürnberg (8.),1:0
7,(17.) Augsburg,Hannover (5.),0:0
7,(1.) Bayern,Leverkusen (7.),3:0
7,(12.) Köln,Hoffenheim (4.),2:0
7,(2.) Bremen,Hertha BSC (10.),2:1
8,(15.) K'lautern,Stuttgart (7.),0:2
8,(8.) Dortmund,Augsburg (16.),4:0
8,(11.) Leverkusen,Wolfsburg (13.),3:1
8,(9.) Nürnberg,Mainz (14.),3:3
8,(17.) Freiburg,M'gladbach (3.),1:0
8,(4.) Hoffenheim,Bayern (1.),0:0
8,(12.) Hertha BSC,Köln (10.),3:0
8,(6.) Hannover,Bremen (2.),3:2
8,(18.) Hamburg,Schalke (5.),1:2
9,(2.) Bremen,Dortmund (6.),0:2
9,(1.) Bayern,Hertha BSC (10.),4:0
9,(14.) Mainz,Augsburg (17.),0:1
9,(7.) Stuttgart,Hoffenheim (8.),2:0
9,(13.) Wolfsburg,Nürnberg (11.),2:1
