spieltag,home,away,result
1,Bayern,Hertha BSC,2:2
1,Dortmund,Augsburg,5:1
1,Leverkusen,Paderborn,3:2
1,Wolfsburg,Köln,2:1
1,Bremen,Düsseldorf,1:3
1,Freiburg,Mainz,3:0
1,M'gladbach,Schalke,0:0
1,Frankfurt,Hoffenheim,1:0
1,Union Berlin,RB Leipzig,0:4
2,(13.) Köln,Dortmund (1.),1:3
2,(14.) Hoffenheim,Bremen (15.),3:2
2,(4.) Düsseldorf,Leverkusen (5.),1:3
2,(16.) Mainz,M'gladbach (10.),1:3
2,(17.) Augsburg,Union Berlin (18.),1:1
2,(12.) Paderborn,Freiburg (3.),1:3
2,(11.) Schalke,Bayern (8.),0:3
2,(2.) RB Leipzig,Frankfurt (7.),2:1
2,(9.) Hertha BSC,Wolfsburg (6.),0:3
3,(7.) M'gladbach,RB Leipzig (2.),1:3
3,(6.) Bayern,Mainz (18.),6:1
3,(5.) Leverkusen,Hoffenheim (9.),0:0
3,(4.) Wolfsburg,Paderborn (16.),1:1
3,(3.) Freiburg,Köln (17.),1:2
3,(12.) Schalke,Hertha BSC (11.),3:0
3,(14.) Union Berlin,Dortmund (1.),3:1
3,(15.) Bremen,Augsburg (13.),3:2
3,(10.) Frankfurt,Düsseldorf (8.),2:1
4,(12.) Düsseldorf,Wolfsburg (3.),1:1
4,(5.) Dortmund,Leverkusen (4.),4:0
4,(18.) Mainz,Hertha BSC (17.),2:1
4,(16.) Augsburg,Frankfurt (7.),2:1
4,(14.) Köln,M'gladbach (8.),0:1
4,(11.) Union Berlin,Bremen (13.),1:2
4,(1.) RB Leipzig,Bayern (2.),1:1
4,(10.) Hoffenheim,Freiburg (6.),0:3
4,(15.) Paderborn,Schalke (9.),1:5
5,(6.) Schalke,Mainz (16.),2:1
5,(4.) Bayern,Köln (15.),4:0
5,(8.) Leverkusen,Union Berlin (12.),2:0
5,(18.) Hertha BSC,Paderborn (17.),2:1
5,(3.) Freiburg,Augsburg (14.),1:1
5,(10.) Bremen,RB Leipzig (1.),0:3
5,(7.) M'gladbach,Düsseldorf (11.),2:1
5,(9.) Frankfurt,Dortmund (2.),2:2
5,(5.) Wolfsburg,Hoffenheim (13.),1:1
6,(14.) Union Berlin,Frankfurt (9.),1:2
6,(1.) RB Leipzig,Schalke (5.),1:3
6,(11.) Hoffenheim,M'gladbach (6.),0:3
6,(17.) Mainz,Wolfsburg (8.),0:1
6,(12.) Augsburg,Leverkusen (7.),0:3
6,(18.) Paderborn,Bayern (2.),2:3
6,(3.) Dortmund,Bremen (10.),2:2
6,(13.) Düsseldorf,Freiburg (4.),1:2
6,(16.) Köln,Hertha BSC (15.),0:4
7,(10.) Hertha BSC,Düsseldorf (14.),3:1
7,(1.) Bayern,Hoffenheim (12.),1:2
7,(6.) Leverkusen,RB Leipzig (2.),1:1
7,(3.) Freiburg,Dortmund (8.),2:2
7,(18.) Paderborn,Mainz (16.),1:2
7,(4.) Schalke,Köln (17.),1:1
7,(5.) M'gladbach,Augsburg (13.),5:1
7,(7.) Wolfsburg,Union Berlin (15.),1:0
7,(9.) Frankfurt,Bremen (11.),2:2
8,(9.) Frankfurt,Leverkusen (7.),3:0
8,(4.) RB Leipzig,Wolfsburg (2.),1:1
8,(11.) Bremen,Hertha BSC (10.),1:1
8,(15.) Düsseldorf,Mainz (13.),1:0
8,(14.) Augsburg,Bayern (3.),2:2
8,(16.) Union Berlin,Freiburg (5.),2:0
8,(8.) Dortmund,M'gladbach (1.),1:0
8,(17.) Köln,Paderborn (18.),3:0
8,(12.) Hoffenheim,Schalke (6.),2:0
9,(17.) Mainz,Köln (15.),3:1
9,(3.) Bayern,Union Berlin (14.),2:1
9,(10.) Hertha BSC,Hoffenheim (11.),2:3
9,(6.) Freiburg,RB Leipzig (5.),2:1
9,(7.) Schalke,Dortmund (4.),0:0
9,(18.) Paderborn,Düsseldorf (13.),2:0
9,(9.) Leverkusen,Bremen (12.),2:2
9,(2.) Wolfsburg,Augsburg (16.),0:0
9,(1.) M'gladbach,Frankfurt (8.),4:2
10,(10.) Hoffenheim,Paderborn (18.),3:0
10,(5.) Dortmund,Wolfsburg (4.),3:0
10,(6.) RB Leipzig,Mainz (13.),8:0
10,(8.) Leverkusen,M'gladbach (1.),1:2
10,(9.) Frankfurt,Bayern (2.),5:1
10,(12.) Bremen,Freiburg (3.),2:2
10,(15.) Union Berlin,Hertha BSC (11.),1:0
10,(14.) Düsseldorf,Köln (16.),2:0
10,(17.) Augsburg,Schalke (7.),2:3
11,(17.) Köln,Hoffenheim (9.),1:2
11,(11.) Hertha BSC,RB Leipzig (3.),2:4
11,(15.) Mainz,Union Berlin (14.),2:3
11,(6.) Schalke,Düsseldorf (13.),3:3
11,(18.) Paderborn,Augsburg (16.),0:1
11,(4.) Bayern,Dortmund (2.),4:0
11,(1.) M'gladbach,Bremen (12.),3:1
11,(8.) Wolfsburg,Leverkusen (10.),0:2
11,(5.) Freiburg,Frankfurt (7.),1:0
12,(6.) Dortmund,Paderborn (18.),3:3
12,(8.) Leverkusen,Freiburg (4.),1:1
12,(9.) Frankfurt,Wolfsburg (10.),0:2
12,(14.) Bremen,Schalke (7.),1:2
12,(13.) Düsseldorf,Bayern (3.),0:4
12,(11.) Union Berlin,M'gladbach (1.),2:0
12,(2.) RB Leipzig,Köln (17.),4:1
12,(15.) Augsburg,Hertha BSC (12.),4:0
12,(5.) Hoffenheim,Mainz (16.),1:5
13,(5.) Schalke,Union Berlin (11.),2:1
13,(8.) Hoffenheim,Düsseldorf (16.),1:1
13,(15.) Hertha BSC,Dortmund (6.),1:2
13,(17.) Köln,Augsburg (12.),1:1
13,(18.) Paderborn,RB Leipzig (2.),2:3
13,(3.) Bayern,Leverkusen (9.),1:2
13,(1.) M'gladbach,Freiburg (4.),4:2
13,(7.) Wolfsburg,Bremen (14.),2:3
13,(13.) Mainz,Frankfurt (10.),2:1
14,(10.) Frankfurt,Hertha BSC (16.),2:2
14,(5.) Dortmund,Düsseldorf (15.),5:0
14,(2.) RB Leipzig,Hoffenheim (8.),3:1
14,(1.) M'gladbach,Bayern (4.),2:1
14,(6.) Freiburg,Wolfsburg (9.),1:0
14,(14.) Augsburg,Mainz (12.),2:1
14,(7.) Leverkusen,Schalke (3.),2:1
14,(11.) Union Berlin,Köln (17.),2:0
14,(13.) Bremen,Paderborn (18.),0:1
15,(8.) Hoffenheim,Augsburg (12.),2:4
15,(7.) Bayern,Bremen (14.),6:1
15,(15.) Hertha BSC,Freiburg (5.),1:0
15,(13.) Mainz,Dortmund (3.),0:4
15,(18.) Köln,Leverkusen (6.),2:0
15,(17.) Paderborn,Union Berlin (10.),1:1
15,(16.) Düsseldorf,RB Leipzig (2.),0:3
15,(9.) Wolfsburg,M'gladbach (1.),2:1
15,(4.) Schalke,Frankfurt (11.),1:0
16,(15.) Bremen,Mainz (14.),0:5
16,(3.) Dortmund,RB Leipzig (1.),3:3
16,(11.) Augsburg,Düsseldorf (16.),3:0
16,(10.) Union Berlin,Hoffenheim (9.),0:2
16,(7.) Leverkusen,Hertha BSC (13.),0:1
16,(2.) M'gladbach,Paderborn (18.),2:0
16,(8.) Wolfsburg,Schalke (4.),1:1
16,(12.) Frankfurt,Köln (17.),2:4
16,(6.) Freiburg,Bayern (5.),1:3
17,(9.) Hoffenheim,Dortmund (4.),2:1
17,(3.) Bayern,Wolfsburg (8.),2:0
17,(1.) RB Leipzig,Augsburg (10.),3:1
17,(14.) Mainz,Leverkusen (7.),0:1
17,(5.) Schalke,Freiburg (6.),2:2
17,(15.) Köln,Bremen (16.),1:0
17,(13.) Hertha BSC,M'gladbach (2.),0:0
17,(17.) Düsseldorf,Union Berlin (11.),2:1
17,(18.) Paderborn,Frankfurt (12.),2:1
18,(5.) Schalke,M'gladbach (2.),2:0
18,(7.) Hoffenheim,Frankfurt (13.),1:2
18,(16.) Düsseldorf,Bremen (17.),0:1
18,(14.) Mainz,Freiburg (8.),1:2
18,(10.) Augsburg,Dortmund (4.),3:5
18,(15.) Köln,Wolfsburg (9.),3:1
18,(1.) RB Leipzig,Union Berlin (11.),3:1
18,(12.) Hertha BSC,Bayern (3.),0:4
18,(18.) Paderborn,Leverkusen (6.),1:4
19,(4.) Dortmund,Köln (13.),5:1
19,(3.) M'gladbach,Mainz (15.),3:1
19,(9.) Wolfsburg,Hertha BSC (14.),1:2
19,(11.) Frankfurt,RB Leipzig (1.),2:0
19,(7.) Freiburg,Paderborn (18.),0:2
19,(12.) Union Berlin,Augsburg (10.),2:0
19,(2.) Bayern,Schalke (5.),5:0
19,(16.) Bremen,Hoffenheim (8.),0:3
19,(6.) Leverkusen,Düsseldorf (17.),3:0
20,(13.) Hertha BSC,Schalke (6.),0:0
20,(4.) Dortmund,Union Berlin (11.),5:0
20,(7.) Hoffenheim,Leverkusen (5.),2:1
20,(18.) Düsseldorf,Frankfurt (9.),1:1
20,(15.) Mainz,Bayern (2.),1:3
20,(12.) Augsburg,Bremen (16.),2:1
20,(1.) RB Leipzig,M'gladbach (3.),2:2
20,(14.) Köln,Freiburg (8.),4:0
20,(17.) Paderborn,Wolfsburg (10.),2:4
21,(11.) Frankfurt,Augsburg (10.),5:0
21,(9.) Wolfsburg,Düsseldorf (17.),1:1
21,(16.) Bremen,Union Berlin (12.),0:2
21,(13.) Hertha BSC,Mainz (15.),1:3
