spieltag,home,away,result
1,Bayern,Leverkusen,3:1
1,Hoffenheim,Bremen,1:0
1,Wolfsburg,Dortmund,0:3
1,Hertha BSC,Stuttgart,2:0
1,Hamburg,Augsburg,1:0
1,Mainz,Hannover,0:1
1,Schalke,RB Leipzig,2:0
1,Freiburg,Frankfurt,0:0
1,M'gladbach,Köln,1:0
2,(12.) Köln,Hamburg (5.),1:3
2,(16.) Stuttgart,Mainz (14.),1:0
2,(15.) Leverkusen,Hoffenheim (8.),2:2
2,(9.) Frankfurt,Wolfsburg (18.),0:1
2,(11.) Bremen,Bayern (2.),0:2
2,(13.) Augsburg,M'gladbach (7.),2:2
2,(1.) Dortmund,Hertha BSC (3.),2:0
2,(17.) RB Leipzig,Freiburg (10.),4:1
2,(6.) Hannover,Schalke (4.),1:0
3,(3.) Hamburg,RB Leipzig (7.),0:2
3,(16.) Mainz,Leverkusen (14.),3:1
3,(6.) M'gladbach,Frankfurt (13.),0:1
3,(15.) Freiburg,Dortmund (1.),0:0
3,(12.) Augsburg,Köln (17.),3:0
3,(11.) Wolfsburg,Hannover (4.),1:1
3,(5.) Hoffenheim,Bayern (2.),2:0
3,(9.) Hertha BSC,Bremen (18.),1:1
3,(8.) Schalke,Stuttgart (10.),3:1
4,(3.) Hannover,Hamburg (7.),2:0
4,(14.) Stuttgart,Wolfsburg (12.),1:0
4,(16.) Bremen,Schalke (5.),1:2
4,(11.) Frankfurt,Augsburg (8.),1:2
4,(6.) Bayern,Mainz (13.),4:0
4,(4.) RB Leipzig,M'gladbach (10.),2:2
4,(2.) Hoffenheim,Hertha BSC (9.),1:1
4,(17.) Leverkusen,Freiburg (15.),4:0
4,(1.) Dortmund,Köln (18.),5:0
5,(10.) M'gladbach,Stuttgart (9.),2:0
5,(4.) Schalke,Bayern (3.),0:3
5,(7.) Augsburg,RB Leipzig (6.),1:0
5,(14.) Wolfsburg,Bremen (17.),1:1
5,(18.) Köln,Frankfurt (13.),0:1
5,(16.) Freiburg,Hannover (2.),1:1
5,(15.) Mainz,Hoffenheim (5.),2:3
5,(8.) Hamburg,Dortmund (1.),0:3
5,(11.) Hertha BSC,Leverkusen (12.),2:1
6,(2.) Bayern,Wolfsburg (13.),2:2
6,(3.) Hoffenheim,Schalke (6.),2:0
6,(15.) Mainz,Hertha BSC (8.),1:0
6,(12.) Stuttgart,Augsburg (5.),0:0
6,(17.) Bremen,Freiburg (16.),0:0
6,(9.) RB Leipzig,Frankfurt (10.),2:1
6,(1.) Dortmund,M'gladbach (7.),6:1
6,(4.) Hannover,Köln (18.),0:0
6,(14.) Leverkusen,Hamburg (11.),3:0
7,(7.) Schalke,Leverkusen (10.),1:1
7,(9.) M'gladbach,Hannover (4.),2:1
7,(11.) Frankfurt,Stuttgart (12.),2:1
7,(13.) Wolfsburg,Mainz (14.),1:1
7,(5.) Augsburg,Dortmund (1.),1:2
7,(15.) Hamburg,Bremen (17.),0:0
7,(16.) Freiburg,Hoffenheim (2.),3:2
7,(8.) Hertha BSC,Bayern (3.),2:2
7,(18.) Köln,RB Leipzig (6.),1:2
8,(14.) Stuttgart,Köln (18.),2:1
8,(3.) Hoffenheim,Augsburg (6.),2:2
8,(5.) Hannover,Frankfurt (8.),1:2
8,(13.) Mainz,Hamburg (16.),3:2
8,(10.) Hertha BSC,Schalke (9.),0:2
8,(2.) Bayern,Freiburg (15.),5:0
8,(1.) Dortmund,RB Leipzig (4.),2:3
8,(11.) Leverkusen,Wolfsburg (12.),2:2
8,(17.) Bremen,M'gladbach (7.),0:2
9,(6.) Schalke,Mainz (10.),2:0
9,(5.) M'gladbach,Leverkusen (12.),1:5
9,(7.) Frankfurt,Dortmund (1.),2:2
9,(8.) Augsburg,Hannover (9.),1:2
9,(3.) RB Leipzig,Stuttgart (11.),1:0
9,(15.) Hamburg,Bayern (2.),0:1
9,(18.) Köln,Bremen (17.),0:0
9,(16.) Freiburg,Hertha BSC (13.),1:1
9,(14.) Wolfsburg,Hoffenheim (4.),1:1
10,(12.) Mainz,Frankfurt (7.),1:1
10,(6.) Hannover,Dortmund (1.),4:2
10,(4.) Hoffenheim,M'gladbach (8.),1:3
10,(9.) Leverkusen,Köln (18.),2:1
10,(11.) Hertha BSC,Hamburg (16.),2:1
10,(5.) Schalke,Wolfsburg (14.),1:1
10,(2.) Bayern,RB Leipzig (3.),2:0
10,(17.) Bremen,Augsburg (10.),0:3
10,(13.) Stuttgart,Freiburg (15.),3:0
11,(10.) Frankfurt,Bremen (17.),2:1
11,(6.) M'gladbach,Mainz (13.),1:1
11,(15.) Freiburg,Schalke (5.),0:1
11,(16.) Hamburg,Stuttgart (12.),3:1
11,(9.) Augsburg,Leverkusen (8.),1:1
11,(3.) RB Leipzig,Hannover (4.),2:1
11,(2.) Dortmund,Bayern (1.),1:3
11,(18.) Köln,Hoffenheim (7.),0:3
11,(14.) Wolfsburg,Hertha BSC (11.),3:3
12,(12.) Stuttgart,Dortmund (3.),2:1
12,(5.) Hoffenheim,Frankfurt (7.),1:1
12,(13.) Mainz,Köln (18.),1:0
12,(9.) Leverkusen,RB Leipzig (2.),2:2
12,(14.) Wolfsburg,Freiburg (16.),3:1
12,(1.) Bayern,Augsburg (10.),3:0
12,(11.) Hertha BSC,M'gladbach (8.),2:4
12,(4.) Schalke,Hamburg (15.),2:0
12,(17.) Bremen,Hannover (6.),4:0
13,(8.) Hannover,Stuttgart (11.),1:1
13,(7.) Frankfurt,Leverkusen (9.),0:1
13,(17.) Freiburg,Mainz (12.),2:1
13,(5.) Dortmund,Schalke (2.),4:4
13,(10.) Augsburg,Wolfsburg (13.),2:1
13,(3.) RB Leipzig,Bremen (16.),2:0
13,(4.) M'gladbach,Bayern (1.),2:1
13,(15.) Hamburg,Hoffenheim (6.),3:0
13,(18.) Köln,Hertha BSC (14.),0:2
14,(16.) Freiburg,Hamburg (15.),0:0
14,(7.) Hoffenheim,RB Leipzig (2.),4:0
14,(13.) Mainz,Augsburg (8.),1:3
14,(6.) Leverkusen,Dortmund (5.),1:1
14,(17.) Bremen,Stuttgart (12.),1:0
14,(1.) Bayern,Hannover (10.),3:1
14,(3.) Schalke,Köln (18.),2:2
14,(11.) Hertha BSC,Frankfurt (9.),1:2
14,(14.) Wolfsburg,M'gladbach (4.),3:0
15,(13.) Stuttgart,Leverkusen (9.),0:2
15,(8.) Frankfurt,Bayern (1.),0:1
15,(6.) Dortmund,Bremen (17.),1:2
15,(15.) Hamburg,Wolfsburg (11.),0:0
15,(2.) RB Leipzig,Mainz (14.),2:2
15,(4.) M'gladbach,Schalke (3.),1:1
15,(18.) Köln,Freiburg (16.),3:4
15,(10.) Hannover,Hoffenheim (5.),2:0
15,(7.) Augsburg,Hertha BSC (12.),1:1
16,(11.) Wolfsburg,RB Leipzig (2.),1:1
16,(14.) Mainz,Dortmund (8.),0:2
16,(16.) Freiburg,M'gladbach (4.),1:0
16,(15.) Hamburg,Frankfurt (9.),1:2
16,(6.) Hoffenheim,Stuttgart (13.),1:0
16,(1.) Bayern,Köln (18.),1:0
16,(5.) Leverkusen,Bremen (17.),1:0
16,(3.) Schalke,Augsburg (7.),3:2
16,(12.) Hertha BSC,Hannover (10.),3:1
17,(8.) M'gladbach,Hamburg (16.),3:1
17,(18.) Köln,Wolfsburg (12.),1:0
17,(7.) Frankfurt,Schalke (2.),2:2
17,(14.) Stuttgart,Bayern (1.),0:1
17,(17.) Bremen,Mainz (15.),2:2
17,(9.) Augsburg,Freiburg (13.),3:3
17,(6.) Dortmund,Hoffenheim (5.),2:1
17,(10.) Hannover,Leverkusen (4.),4:4
17,(3.) RB Leipzig,Hertha BSC (11.),2:3
18,(4.) Leverkusen,Bayern (1.),1:3
18,(11.) Hannover,Mainz (15.),3:2
