spieltag,home,away,result
1,VfL Bochum,Wuppertal,2:1
1,Duisburg,Hannover,1:1
1,Hamburg,Hertha BSC,0:2
1,K'lautern,Bremen,2:2
1,Köln,Frankfurt,1:1
1,M'gladbach,Fortuna Köln,3:1
1,Bayern,Düsseldorf,3:1
1,Offenbach,RW Essen,1:1
1,Stuttgart,Schalke,3:0
2,(7.) Bremen,Stuttgart (1.),1:1
2,(18.) Schalke,VfL Bochum (5.),3:1
2,(4.) Hertha BSC,Offenbach (13.),2:2
2,(16.) Düsseldorf,Köln (11.),3:0
2,(10.) RW Essen,M'gladbach (3.),2:6
2,(8.) Frankfurt,Duisburg (12.),3:0
2,(9.) Hannover,K'lautern (6.),4:2
2,(15.) Fortuna Köln,Bayern (2.),0:3
2,(14.) Wuppertal,Hamburg (17.),3:0
3,(15.) Duisburg,Köln (14.),5:1
3,(13.) K'lautern,Frankfurt (4.),1:4
3,(11.) VfL Bochum,Bremen (9.),0:0
3,(18.) Hamburg,Schalke (12.),5:2
3,(17.) Fortuna Köln,Düsseldorf (8.),1:1
3,(2.) Bayern,RW Essen (16.),2:0
3,(10.) Offenbach,Wuppertal (7.),0:1
3,(3.) Stuttgart,Hannover (5.),5:1
3,(1.) M'gladbach,Hertha BSC (6.),1:1
4,(6.) Hertha BSC,Bayern (1.),2:2
4,(9.) Bremen,Hamburg (13.),1:1
4,(8.) Düsseldorf,Duisburg (7.),2:1
4,(17.) RW Essen,Fortuna Köln (16.),0:2
4,(4.) Frankfurt,Stuttgart (2.),4:3
4,(11.) Hannover,VfL Bochum (10.),1:2
4,(18.) Köln,K'lautern (15.),3:1
4,(14.) Schalke,Offenbach (12.),0:2
4,(5.) Wuppertal,M'gladbach (3.),2:4
5,(7.) VfL Bochum,Frankfurt (2.),1:1
5,(17.) K'lautern,Duisburg (11.),2:1
5,(9.) Offenbach,Bremen (10.),4:0
5,(18.) RW Essen,Düsseldorf (6.),1:4
5,(12.) Hamburg,Hannover (13.),1:4
5,(14.) Fortuna Köln,Hertha BSC (5.),3:3
5,(1.) M'gladbach,Schalke (16.),6:0
5,(3.) Bayern,Wuppertal (8.),3:0
5,(4.) Stuttgart,Köln (15.),2:1
6,(13.) Duisburg,Stuttgart (4.),1:0
6,(9.) Hannover,Offenbach (6.),2:3
6,(7.) Hertha BSC,RW Essen (18.),1:1
6,(12.) Bremen,M'gladbach (1.),2:3
6,(5.) Düsseldorf,K'lautern (15.),2:5
6,(3.) Frankfurt,Hamburg (14.),1:0
6,(16.) Köln,VfL Bochum (8.),2:2
6,(17.) Schalke,Bayern (2.),5:5
6,(10.) Wuppertal,Fortuna Köln (11.),0:0
7,(13.) Fortuna Köln,Schalke (17.),1:1
7,(1.) M'gladbach,Hannover (10.),4:3
7,(7.) Hertha BSC,Düsseldorf (6.),2:0
7,(8.) VfL Bochum,Duisburg (9.),3:0
7,(18.) RW Essen,Wuppertal (11.),2:1
7,(16.) Hamburg,Köln (15.),3:1
7,(2.) Bayern,Bremen (14.),2:2
7,(5.) Stuttgart,K'lautern (12.),3:4
7,(4.) Offenbach,Frankfurt (3.),5:2
8,(12.) Duisburg,Hamburg (14.),0:0
8,(9.) K'lautern,VfL Bochum (6.),0:2
8,(15.) Bremen,Fortuna Köln (10.),2:0
8,(8.) Düsseldorf,Stuttgart (7.),2:0
8,(4.) Frankfurt,M'gladbach (1.),1:0
8,(11.) Hannover,Bayern (2.),3:1
8,(16.) Köln,Offenbach (3.),2:0
8,(18.) Schalke,RW Essen (17.),3:1
8,(13.) Wuppertal,Hertha BSC (5.),2:1
9,(18.) RW Essen,Bremen (11.),3:1
9,(10.) Wuppertal,Düsseldorf (7.),2:2
9,(6.) Hertha BSC,Schalke (17.),1:0
9,(4.) VfL Bochum,Stuttgart (8.),0:0
9,(14.) Hamburg,K'lautern (12.),0:2
9,(15.) Fortuna Köln,Hannover (9.),2:2
9,(1.) M'gladbach,Köln (16.),1:1
9,(3.) Bayern,Frankfurt (2.),2:2
9,(5.) Offenbach,Duisburg (13.),2:0
10,(12.) Bremen,Hertha BSC (6.),4:1
10,(15.) Duisburg,M'gladbach (1.),1:2
10,(7.) Düsseldorf,VfL Bochum (5.),1:1
10,(2.) Frankfurt,Fortuna Köln (13.),4:2
10,(10.) Hannover,RW Essen (17.),1:2
10,(8.) K'lautern,Offenbach (3.),3:0
10,(14.) Köln,Bayern (4.),4:3
10,(18.) Schalke,Wuppertal (11.),4:2
10,(9.) Stuttgart,Hamburg (16.),3:0
11,(15.) RW Essen,Frankfurt (2.),6:3
11,(8.) Hertha BSC,Hannover (12.),4:2
11,(18.) Hamburg,VfL Bochum (3.),5:0
11,(16.) Fortuna Köln,Köln (11.),0:2
11,(1.) M'gladbach,K'lautern (7.),2:2
11,(4.) Bayern,Duisburg (17.),4:2
11,(5.) Offenbach,Stuttgart (9.),2:1
11,(14.) Schalke,Düsseldorf (6.),4:2
11,(13.) Wuppertal,Bremen (10.),4:1
12,(18.) Duisburg,Fortuna Köln (17.),1:3
12,(14.) Bremen,Schalke (13.),2:1
12,(2.) Frankfurt,Hertha BSC (5.),2:0
12,(15.) Hannover,Wuppertal (11.),1:1
12,(7.) K'lautern,Bayern (3.),7:4
12,(9.) Köln,RW Essen (12.),3:2
12,(10.) Stuttgart,M'gladbach (1.),6:1
12,(6.) VfL Bochum,Offenbach (4.),4:1
12,(8.) Düsseldorf,Hamburg (16.),2:0
13,(8.) Hertha BSC,Köln (9.),2:2
13,(12.) Bremen,Düsseldorf (7.),0:0
13,(13.) RW Essen,Duisburg (18.),4:2
13,(16.) Fortuna Köln,K'lautern (5.),3:3
13,(1.) M'gladbach,VfL Bochum (3.),2:0
13,(4.) Bayern,Stuttgart (10.),3:0
13,(6.) Offenbach,Hamburg (17.),2:5
13,(14.) Schalke,Hannover (15.),3:1
13,(11.) Wuppertal,Frankfurt (2.),1:1
14,(18.) Duisburg,Hertha BSC (8.),1:1
14,(9.) Köln,Wuppertal (11.),0:0
14,(5.) VfL Bochum,Bayern (3.),0:1
14,(6.) Düsseldorf,Offenbach (7.),3:3
14,(2.) Frankfurt,Schalke (14.),2:1
14,(15.) Hamburg,M'gladbach (1.),1:0
14,(17.) Hannover,Bremen (12.),0:1
14,(4.) K'lautern,RW Essen (13.),0:0
14,(10.) Stuttgart,Fortuna Köln (16.),2:1
15,(7.) Hertha BSC,K'lautern (4.),3:1
15,(11.) Bremen,Frankfurt (1.),1:2
15,(5.) Düsseldorf,Hannover (17.),2:0
15,(13.) RW Essen,Stuttgart (10.),3:3
15,(16.) Fortuna Köln,VfL Bochum (8.),2:2
15,(3.) Bayern,Hamburg (14.),4:1
15,(6.) Offenbach,M'gladbach (2.),2:3
15,(15.) Schalke,Köln (9.),2:2
15,(12.) Wuppertal,Duisburg (18.),2:0
16,(18.) Duisburg,Schalke (14.),2:0
16,(1.) Frankfurt,Hannover (17.),1:1
16,(7.) VfL Bochum,RW Essen (13.),1:2
16,(15.) Hamburg,Fortuna Köln (16.),4:0
16,(6.) K'lautern,Wuppertal (10.),4:0
16,(8.) Köln,Bremen (12.),2:0
16,(2.) M'gladbach,Düsseldorf (4.),1:2
16,(11.) Offenbach,Bayern (3.),2:2
16,(9.) Stuttgart,Hertha BSC (5.),2:0
17,(4.) Düsseldorf,Frankfurt (1.),1:0
17,(11.) RW Essen,Hamburg (13.),1:1
17,(17.) Hannover,Köln (6.),1:0
17,(16.) Fortuna Köln,Offenbach (9.),2:1
17,(2.) Bayern,M'gladbach (3.),4:3
17,(15.) Schalke,K'lautern (5.),3:3
17,(12.) Wuppertal,Stuttgart (7.),3:4
17,(8.) Hertha BSC,VfL Bochum (10.),4:2
17,(14.) Bremen,Duisburg (18.),1:2
18,(7.) Hertha BSC,Hamburg (12.),2:1
18,(14.) Bremen,K'lautern (6.),3:1
18,(4.) Düsseldorf,Bayern (1.),4:2
18,(9.) RW Essen,Offenbach (10.),1:2
18,(2.) Frankfurt,Köln (8.),2:1
18,(17.) Hannover,Duisburg (18.),2:2
