spieltag,home,away,result
28,(13.) Bremen,RB Leipzig (2.),1:4
28,(8.) Stuttgart,Dortmund (5.),2:3
28,(18.) Schalke,Augsburg (11.),1:0
28,(16.) Köln,Mainz (15.),2:3
28,(12.) Hoffenheim,Leverkusen (6.),0:0
29,(2.) RB Leipzig,Hoffenheim (12.),0:0
29,(8.) M'gladbach,Frankfurt (4.),4:0
29,(3.) Wolfsburg,Bayern (1.),2:3
29,(10.) Freiburg,Schalke (18.),4:0
29,(7.) Union Berlin,Stuttgart (9.),2:1
29,(11.) Augsburg,Bielefeld (16.),0:0
29,(6.) Leverkusen,Köln (17.),3:0
29,(5.) Dortmund,Bremen (13.),4:1
29,(14.) Mainz,Hertha BSC (15.),1:1
30,(17.) Köln,RB Leipzig (2.),2:1
30,(1.) Bayern,Leverkusen (6.),2:0
30,(4.) Frankfurt,Augsburg (11.),2:0
30,(16.) Bielefeld,Schalke (18.),1:0
30,(5.) Dortmund,Union Berlin (8.),2:0
30,(12.) Hoffenheim,M'gladbach (7.),3:2
30,(13.) Bremen,Mainz (14.),0:1
30,(10.) Stuttgart,Wolfsburg (3.),1:3
30,(15.) Hertha BSC,Freiburg (9.),3:0
31,(12.) Augsburg,Köln (17.),2:3
31,(3.) Wolfsburg,Dortmund (5.),0:2
31,(9.) Freiburg,Hoffenheim (11.),1:1
31,(8.) Union Berlin,Bremen (15.),3:1
31,(13.) Mainz,Bayern (1.),2:1
31,(6.) Leverkusen,Frankfurt (4.),3:1
31,(2.) RB Leipzig,Stuttgart (10.),2:0
31,(7.) M'gladbach,Bielefeld (16.),5:0
31,(18.) Schalke,Hertha BSC (14.),1:2
32,(10.) Stuttgart,Augsburg (14.),2:1
32,(5.) Dortmund,RB Leipzig (2.),3:2
32,(11.) Hoffenheim,Schalke (18.),4:2
32,(3.) Wolfsburg,Union Berlin (8.),3:0
32,(15.) Bremen,Leverkusen (6.),0:0
32,(1.) Bayern,M'gladbach (7.),6:0
32,(17.) Köln,Freiburg (9.),1:4
32,(4.) Frankfurt,Mainz (12.),1:1
32,(13.) Hertha BSC,Bielefeld (16.),0:0
33,(7.) M'gladbach,Stuttgart (10.),1:2
33,(6.) Leverkusen,Union Berlin (8.),1:1
33,(9.) Freiburg,Bayern (1.),2:2
33,(13.) Hertha BSC,Köln (17.),0:0
33,(18.) Schalke,Frankfurt (5.),4:3
33,(14.) Augsburg,Bremen (15.),2:0
33,(16.) Bielefeld,Hoffenheim (11.),1:1
33,(12.) Mainz,Dortmund (4.),1:3
33,(2.) RB Leipzig,Wolfsburg (3.),2:2
34,(1.) Bayern,Augsburg (12.),5:2
34,(3.) Dortmund,Leverkusen (6.),3:1
34,(11.) Hoffenheim,Hertha BSC (14.),2:1
34,(4.) Wolfsburg,Mainz (13.),2:3
34,(5.) Frankfurt,Freiburg (10.),3:1
34,(7.) Union Berlin,RB Leipzig (2.),2:1
34,(17.) Köln,Schalke (18.),1:0
34,(16.) Bremen,M'gladbach (8.),2:4
34,(9.) Stuttgart,Bielefeld (15.),0:2
