spieltag,home,away,result
1,Wolfsburg,TSV 1860,2:1
1,Duisburg,Leverkusen,0:0
1,K'lautern,Dortmund,1:0
1,Schalke,Bielefeld,1:1
1,Stuttgart,Bremen,0:0
1,Bayern,Hamburg,2:2
1,Frankfurt,Unterhaching,3:0
1,Ulm,Freiburg,1:1
1,Hertha BSC,Rostock,5:2
2,(18.) Unterhaching,Duisburg (12.),2:0
2,(7.) Bielefeld,Hertha BSC (1.),1:1
2,(6.) Hamburg,Stuttgart (13.),3:0
2,(14.) Bremen,Schalke (9.),0:1
2,(16.) Dortmund,Wolfsburg (2.),2:1
2,(15.) TSV 1860,Ulm (8.),4:1
2,(10.) Freiburg,Frankfurt (4.),2:3
2,(17.) Rostock,K'lautern (3.),4:2
2,(11.) Leverkusen,Bayern (5.),2:0
3,(10.) K'lautern,Bielefeld (12.),0:2
3,(5.) Schalke,Hamburg (3.),1:3
3,(7.) Wolfsburg,Rostock (9.),2:0
3,(2.) Hertha BSC,Bremen (14.),1:1
3,(18.) Stuttgart,Leverkusen (4.),1:2
3,(15.) Bayern,Unterhaching (11.),1:0
3,(13.) Freiburg,TSV 1860 (6.),3:0
3,(17.) Ulm,Dortmund (8.),0:1
3,(1.) Frankfurt,Duisburg (16.),2:2
4,(7.) Bielefeld,Wolfsburg (3.),0:0
4,(13.) Rostock,Ulm (17.),2:1
4,(12.) Unterhaching,Stuttgart (18.),2:0
4,(1.) Hamburg,Hertha BSC (6.),5:1
4,(4.) Dortmund,Freiburg (8.),1:1
4,(16.) Duisburg,Bayern (9.),1:2
4,(2.) Leverkusen,Schalke (10.),3:2
4,(15.) Bremen,K'lautern (14.),5:0
4,(11.) TSV 1860,Frankfurt (5.),2:0
5,(7.) TSV 1860,Dortmund (4.),0:3
5,(12.) Freiburg,Rostock (9.),5:0
5,(17.) Ulm,Bielefeld (6.),2:0
5,(13.) Hertha BSC,Leverkusen (2.),0:0
5,(14.) Schalke,Unterhaching (8.),1:0
5,(18.) Stuttgart,Duisburg (16.),4:2
5,(11.) Frankfurt,Bayern (5.),1:2
5,(3.) Wolfsburg,Bremen (10.),2:7
5,(15.) K'lautern,Hamburg (1.),2:0
6,(2.) Hamburg,Wolfsburg (8.),2:2
6,(4.) Bayern,Stuttgart (17.),0:1
6,(11.) Unterhaching,Hertha BSC (10.),1:1
6,(5.) Bremen,Ulm (16.),2:2
6,(14.) Rostock,TSV 1860 (12.),0:0
6,(3.) Dortmund,Frankfurt (15.),1:0
6,(18.) Duisburg,Schalke (7.),1:1
6,(9.) Bielefeld,Freiburg (6.),2:1
6,(1.) Leverkusen,K'lautern (13.),3:1
7,(12.) TSV 1860,Bielefeld (6.),5:0
7,(16.) Frankfurt,Stuttgart (13.),0:1
7,(17.) Ulm,Hamburg (3.),1:2
7,(9.) Wolfsburg,Leverkusen (1.),3:1
7,(10.) Hertha BSC,Duisburg (18.),2:1
7,(8.) Schalke,Bayern (4.),1:1
7,(2.) Dortmund,Rostock (14.),3:0
7,(15.) K'lautern,Unterhaching (11.),4:2
7,(7.) Freiburg,Bremen (5.),2:1
8,(12.) Bielefeld,Dortmund (1.),0:2
8,(3.) Leverkusen,Ulm (17.),4:1
8,(2.) Hamburg,Freiburg (4.),2:0
8,(10.) Bremen,TSV 1860 (7.),1:3
8,(15.) Rostock,Frankfurt (16.),3:1
8,(5.) Bayern,Hertha BSC (8.),3:1
8,(18.) Duisburg,K'lautern (13.),2:2
8,(14.) Unterhaching,Wolfsburg (6.),1:1
8,(9.) Stuttgart,Schalke (11.),0:2
9,(12.) Rostock,Bielefeld (14.),2:1
9,(16.) Frankfurt,Schalke (6.),0:2
9,(17.) Ulm,Unterhaching (15.),1:0
9,(11.) K'lautern,Bayern (4.),0:2
9,(9.) Hertha BSC,Stuttgart (10.),1:1
9,(5.) TSV 1860,Hamburg (2.),0:0
9,(8.) Freiburg,Leverkusen (3.),0:0
9,(7.) Wolfsburg,Duisburg (18.),1:0
9,(1.) Dortmund,Bremen (13.),1:3
10,(14.) Bielefeld,Frankfurt (17.),1:1
10,(9.) Bremen,Rostock (8.),2:1
10,(2.) Hamburg,Dortmund (1.),1:1
10,(5.) Schalke,Hertha BSC (11.),1:1
10,(4.) Bayern,Wolfsburg (6.),5:0
10,(18.) Duisburg,Ulm (16.),0:0
10,(3.) Leverkusen,TSV 1860 (7.),1:1
10,(15.) Unterhaching,Freiburg (10.),1:0
10,(12.) Stuttgart,K'lautern (13.),0:1
11,(10.) Rostock,Hamburg (3.),3:3
