spieltag,home,away,result
1,Homburg,Uerdingen,0:2
1,Mannheim,Stuttgart,3:2
1,BW 90 Berlin,K'lautern,1:4
1,VfL Bochum,Köln,3:1
1,Bremen,Nürnberg,5:3
1,Frankfurt,Düsseldorf,5:0
1,Leverkusen,Schalke,4:2
1,Bayern,Dortmund,2:2
1,M'gladbach,Hamburg,0:3
2,(11.) Stuttgart,Homburg (15.),4:0
2,(10.) Dortmund,Leverkusen (5.),0:0
2,(14.) Köln,Frankfurt (1.),0:0
2,(18.) Düsseldorf,Bayern (9.),0:3
2,(3.) Hamburg,Bremen (4.),3:0
2,(2.) K'lautern,M'gladbach (17.),1:1
2,(12.) Nürnberg,VfL Bochum (6.),3:3
2,(13.) Schalke,Mannheim (8.),3:1
2,(7.) Uerdingen,BW 90 Berlin (16.),2:1
3,(17.) Homburg,Schalke (9.),1:1
3,(11.) Bremen,K'lautern (4.),1:0
3,(3.) Frankfurt,Nürnberg (13.),1:0
3,(16.) BW 90 Berlin,M'gladbach (15.),3:2
3,(6.) VfL Bochum,Hamburg (1.),1:1
3,(7.) Leverkusen,Düsseldorf (18.),5:0
3,(12.) Mannheim,Dortmund (10.),2:1
3,(5.) Bayern,Köln (14.),3:0
3,(2.) Uerdingen,Stuttgart (8.),2:2
4,(12.) Dortmund,Homburg (17.),3:0
4,(18.) Düsseldorf,Mannheim (7.),2:0
4,(3.) Hamburg,Frankfurt (4.),2:0
4,(16.) Köln,Leverkusen (1.),1:4
4,(15.) M'gladbach,Bremen (8.),1:2
4,(11.) Schalke,Uerdingen (5.),2:1
4,(10.) K'lautern,VfL Bochum (6.),4:1
4,(14.) Nürnberg,Bayern (2.),1:2
4,(9.) Stuttgart,BW 90 Berlin (13.),1:1
5,(13.) BW 90 Berlin,Bremen (4.),1:4
5,(11.) VfL Bochum,M'gladbach (16.),1:1
5,(6.) Frankfurt,K'lautern (5.),2:2
5,(18.) Homburg,Düsseldorf (14.),3:1
5,(1.) Leverkusen,Nürnberg (15.),2:0
5,(12.) Mannheim,Köln (17.),2:0
5,(3.) Bayern,Hamburg (2.),3:1
5,(9.) Stuttgart,Schalke (8.),4:0
5,(7.) Uerdingen,Dortmund (10.),2:4
6,(3.) Bremen,VfL Bochum (11.),0:0
6,(17.) Nürnberg,Mannheim (9.),1:1
6,(12.) Schalke,BW 90 Berlin (13.),3:0
6,(7.) Dortmund,Stuttgart (5.),1:2
6,(16.) Düsseldorf,Uerdingen (10.),1:1
6,(4.) Hamburg,Leverkusen (1.),2:1
6,(6.) K'lautern,Bayern (2.),1:1
6,(18.) Köln,Homburg (14.),3:0
6,(15.) M'gladbach,Frankfurt (8.),1:1
7,(15.) BW 90 Berlin,VfL Bochum (12.),0:0
7,(7.) Frankfurt,Bremen (4.),2:2
7,(16.) Homburg,Nürnberg (18.),2:0
7,(2.) Leverkusen,K'lautern (6.),1:0
7,(9.) Mannheim,Hamburg (3.),2:2
7,(1.) Bayern,M'gladbach (13.),3:1
7,(8.) Schalke,Dortmund (10.),2:1
7,(5.) Stuttgart,Düsseldorf (17.),3:0
7,(11.) Uerdingen,Köln (14.),3:1
8,(12.) Dortmund,BW 90 Berlin (14.),7:0
8,(11.) VfL Bochum,Frankfurt (7.),2:0
8,(5.) Bremen,Bayern (1.),1:1
8,(17.) Düsseldorf,Schalke (6.),3:4
8,(4.) Hamburg,Homburg (13.),3:1
8,(10.) K'lautern,Mannheim (9.),3:2
8,(16.) Köln,Stuttgart (3.),0:0
8,(15.) M'gladbach,Leverkusen (2.),2:1
8,(18.) Nürnberg,Uerdingen (8.),1:1
9,(10.) Dortmund,Düsseldorf (18.),4:1
9,(14.) Homburg,K'lautern (7.),1:1
9,(16.) BW 90 Berlin,Frankfurt (11.),2:2
9,(12.) Mannheim,M'gladbach (13.),1:1
9,(1.) Bayern,VfL Bochum (9.),3:2
9,(6.) Schalke,Köln (15.),2:4
9,(3.) Stuttgart,Nürnberg (17.),1:1
9,(8.) Uerdingen,Hamburg (2.),1:0
9,(4.) Leverkusen,Bremen (5.),4:1
10,(6.) Bremen,Mannheim (12.),4:2
10,(4.) Hamburg,Stuttgart (3.),2:0
10,(9.) K'lautern,Uerdingen (5.),1:0
10,(11.) VfL Bochum,Leverkusen (2.),2:1
10,(18.) Düsseldorf,BW 90 Berlin (16.),3:1
10,(10.) Frankfurt,Bayern (1.),0:0
10,(14.) Köln,Dortmund (8.),2:0
10,(13.) M'gladbach,Homburg (15.),5:0
10,(17.) Nürnberg,Schalke (7.),2:1
11,(3.) Leverkusen,Frankfurt (11.),2:0
11,(10.) Dortmund,Nürnberg (15.),2:2
11,(16.) Homburg,Bremen (4.),0:1
11,(18.) BW 90 Berlin,Bayern (1.),1:1
11,(17.) Düsseldorf,Köln (14.),0:4
11,(12.) Mannheim,VfL Bochum (8.),0:0
11,(9.) Schalke,Hamburg (2.),1:1
11,(5.) Stuttgart,K'lautern (6.),1:1
11,(7.) Uerdingen,M'gladbach (13.),1:1
12,(4.) Bremen,Uerdingen (7.),5:1
12,(11.) Frankfurt,Mannheim (13.),2:1
12,(3.) Hamburg,Dortmund (10.),4:2
12,(15.) Nürnberg,Düsseldorf (18.),4:3
12,(1.) Bayern,Leverkusen (2.),0:3
12,(8.) VfL Bochum,Homburg (16.),0:0
12,(6.) K'lautern,Schalke (9.),5:1
12,(12.) Köln,BW 90 Berlin (17.),1:1
12,(14.) M'gladbach,Stuttgart (5.),4:0
13,(11.) Dortmund,K'lautern (5.),2:0
13,(16.) Homburg,Frankfurt (8.),1:1
13,(17.) BW 90 Berlin,Leverkusen (1.),0:1
13,(18.) Düsseldorf,Hamburg (2.),3:2
13,(13.) Köln,Nürnberg (15.),3:1
13,(14.) Mannheim,Bayern (3.),3:3
13,(10.) Schalke,M'gladbach (12.),1:2
13,(6.) Stuttgart,Bremen (4.),4:0
13,(9.) Uerdingen,VfL Bochum (7.),3:1
14,(1.) Leverkusen,Mannheim (14.),0:0
14,(4.) Bremen,Schalke (13.),0:0
14,(12.) VfL Bochum,Stuttgart (5.),0:1
14,(11.) Frankfurt,Uerdingen (7.),1:0
14,(3.) Hamburg,Köln (10.),1:0
14,(6.) K'lautern,Düsseldorf (18.),3:1
14,(9.) M'gladbach,Dortmund (8.),2:2
14,(2.) Bayern,Homburg (16.),3:0
14,(15.) Nürnberg,BW 90 Berlin (17.),7:2
15,(16.) Homburg,Leverkusen (1.),1:2
15,(8.) Dortmund,Bremen (4.),2:1
15,(17.) Düsseldorf,M'gladbach (9.),1:1
15,(3.) Hamburg,Nürnberg (15.),1:1
15,(11.) Köln,K'lautern (5.),2:2
15,(14.) Mannheim,BW 90 Berlin (18.),1:1
15,(13.) Schalke,VfL Bochum (12.),0:0
15,(6.) Stuttgart,Frankfurt (7.),4:1
15,(10.) Uerdingen,Bayern (2.),0:0
16,(12.) VfL Bochum,Dortmund (7.),0:0
16,(6.) Bremen,Düsseldorf (17.),5:2
16,(5.) K'lautern,Nürnberg (15.),2:1
16,(18.) BW 90 Berlin,Hamburg (3.),1:3
16,(10.) Frankfurt,Schalke (13.),0:1
16,(1.) Leverkusen,Uerdingen (9.),1:4
16,(14.) Mannheim,Homburg (16.),5:1
16,(8.) M'gladbach,Köln (11.),3:1
16,(2.) Bayern,Stuttgart (4.),1:0
17,(7.) Dortmund,Frankfurt (12.),1:0
17,(14.) Köln,Bremen (5.),3:0
17,(16.) Homburg,BW 90 Berlin (17.),2:1
17,(18.) Düsseldorf,VfL Bochum (13.),0:4
17,(3.) Hamburg,K'lautern (4.),2:0
17,(15.) Nürnberg,M'gladbach (8.),2:0
17,(10.) Schalke,Bayern (1.),2:2
17,(6.) Stuttgart,Leverkusen (2.),1:0
17,(9.) Uerdingen,Mannheim (11.),3:2
18,(7.) Dortmund,Bayern (2.),2:2
18,(18.) Düsseldorf,Frankfurt (14.),3:3
18,(1.) Hamburg,M'gladbach (9.),3:1
18,(5.) K'lautern,BW 90 Berlin (17.),2:0
18,(12.) Köln,VfL Bochum (10.),1:0
18,(15.) Nürnberg,Bremen (6.),5:1
18,(4.) Stuttgart,Mannheim (13.),2:1
18,(8.) Uerdingen,Homburg (16.),2:1
18,(11.) Schalke,Leverkusen (3.),1:2
19,(16.) Homburg,Stuttgart (4.),2:1
19,(11.) VfL Bochum,Nürnberg (13.),0:1
19,(8.) Bremen,Hamburg (1.),2:1
19,(14.) Frankfurt,Köln (9.),1:2
19,(15.) Mannheim,Schalke (12.),2:0
19,(10.) M'gladbach,K'lautern (5.),0:1
19,(2.) Bayern,Düsseldorf (17.),3:0
19,(3.) Leverkusen,Dortmund (7.),3:2
19,(18.) BW 90 Berlin,Uerdingen (6.),1:1
20,(8.) Dortmund,Mannheim (12.),6:0
20,(18.) Düsseldorf,Leverkusen (2.),2:3
20,(3.) Hamburg,VfL Bochum (13.),1:1
20,(4.) K'lautern,Bremen (7.),1:3
20,(9.) Köln,Bayern (1.),1:1
20,(11.) M'gladbach,BW 90 Berlin (17.),2:1
20,(10.) Nürnberg,Frankfurt (15.),1:0
20,(14.) Schalke,Homburg (16.),4:0
20,(5.) Stuttgart,Uerdingen (6.),2:0
21,(15.) Frankfurt,Hamburg (3.),1:3
21,(13.) VfL Bochum,K'lautern (5.),3:1
