spieltag,home,away,result
23,(4.) Leverkusen,Bielefeld (11.),1:0
23,(15.) M'gladbach,Köln (7.),2:1
23,(2.) Bayern,Schalke (5.),3:0
23,(17.) Rostock,Düsseldorf (13.),3:1
23,(3.) Stuttgart,Dortmund (1.),4:1
23,(9.) VfL Bochum,Bremen (8.),3:2
24,(9.) Bremen,Duisburg (14.),0:2
24,(15.) Düsseldorf,Stuttgart (3.),0:4
24,(1.) Dortmund,M'gladbach (13.),1:3
24,(18.) Freiburg,Leverkusen (4.),1:2
24,(12.) Hamburg,VfL Bochum (6.),2:2
24,(8.) Köln,St. Pauli (16.),0:1
24,(10.) TSV 1860,Rostock (17.),2:0
24,(5.) Schalke,Bielefeld (11.),0:0
24,(7.) Karlsruhe,Bayern (2.),0:2
25,(14.) Duisburg,Hamburg (12.),1:1
25,(6.) VfL Bochum,Köln (9.),2:2
25,(15.) St. Pauli,Dortmund (4.),0:1
25,(2.) Stuttgart,TSV 1860 (8.),1:1
25,(11.) Bielefeld,Karlsruhe (7.),1:2
25,(3.) Leverkusen,Schalke (5.),2:0
25,(13.) M'gladbach,Düsseldorf (16.),2:0
25,(1.) Bayern,Bremen (10.),1:0
25,(17.) Rostock,Freiburg (18.),3:1
26,(9.) Köln,Duisburg (14.),2:5
26,(8.) TSV 1860,M'gladbach (10.),3:0
26,(11.) Bremen,Bielefeld (13.),2:1
26,(3.) Dortmund,VfL Bochum (6.),2:0
26,(16.) Düsseldorf,St. Pauli (15.),2:0
26,(12.) Hamburg,Bayern (1.),0:3
26,(5.) Karlsruhe,Schalke (7.),0:0
26,(17.) Rostock,Leverkusen (2.),1:0
26,(18.) Freiburg,Stuttgart (4.),1:1
27,(14.) Bielefeld,Hamburg (13.),1:1
27,(3.) Leverkusen,Karlsruhe (5.),3:1
27,(12.) Duisburg,Dortmund (2.),3:2
27,(11.) M'gladbach,Freiburg (18.),4:3
27,(1.) Bayern,Köln (10.),3:2
27,(7.) Schalke,Bremen (9.),1:1
27,(17.) St. Pauli,TSV 1860 (6.),0:0
27,(4.) Stuttgart,Rostock (16.),5:1
27,(8.) VfL Bochum,Düsseldorf (15.),3:1
28,(15.) Düsseldorf,Duisburg (11.),1:1
28,(16.) Rostock,M'gladbach (10.),1:0
28,(9.) Bremen,Karlsruhe (8.),1:0
28,(4.) Dortmund,Bayern (1.),1:1
28,(18.) Freiburg,St. Pauli (17.),4:0
28,(13.) Hamburg,Schalke (7.),1:0
28,(12.) Köln,Bielefeld (14.),2:5
28,(6.) TSV 1860,VfL Bochum (5.),0:1
28,(3.) Stuttgart,Leverkusen (2.),1:2
29,(17.) St. Pauli,Rostock (15.),0:1
29,(10.) Duisburg,TSV 1860 (6.),2:3
29,(2.) Leverkusen,Bremen (7.),2:1
29,(13.) Bielefeld,Dortmund (3.),2:0
29,(5.) VfL Bochum,Freiburg (18.),3:2
29,(9.) Karlsruhe,Hamburg (12.),3:1
29,(11.) M'gladbach,Stuttgart (4.),0:1
29,(1.) Bayern,Düsseldorf (16.),5:0
29,(8.) Schalke,Köln (14.),1:1
30,(15.) Rostock,VfL Bochum (5.),0:0
30,(16.) Düsseldorf,Bielefeld (10.),1:2
30,(4.) Dortmund,Schalke (8.),1:0
30,(18.) Freiburg,Duisburg (11.),2:0
30,(14.) Hamburg,Bremen (9.),3:2
30,(13.) Köln,Karlsruhe (7.),4:1
30,(12.) M'gladbach,Leverkusen (2.),2:2
30,(3.) Stuttgart,St. Pauli (17.),3:0
30,(6.) TSV 1860,Bayern (1.),3:3
31,(14.) Duisburg,Rostock (15.),0:1
31,(10.) Bremen,Köln (11.),3:2
31,(8.) Bielefeld,TSV 1860 (6.),2:3
31,(5.) VfL Bochum,Stuttgart (3.),2:1
31,(7.) Karlsruhe,Dortmund (4.),1:1
31,(1.) Bayern,Freiburg (18.),0:0
31,(9.) Schalke,Düsseldorf (16.),0:1
31,(17.) St. Pauli,M'gladbach (13.),1:3
31,(2.) Leverkusen,Hamburg (12.),5:0
32,(16.) Düsseldorf,Karlsruhe (7.),0:3
32,(13.) Rostock,Bayern (1.),0:3
32,(4.) Dortmund,Bremen (8.),2:1
32,(14.) Hamburg,Köln (12.),0:4
32,(2.) Leverkusen,St. Pauli (17.),3:0
32,(11.) M'gladbach,VfL Bochum (5.),6:2
32,(6.) TSV 1860,Schalke (10.),2:1
32,(3.) Stuttgart,Duisburg (15.),0:2
32,(18.) Freiburg,Bielefeld (9.),2:1
33,(11.) Bielefeld,Rostock (14.),1:3
33,(5.) VfL Bochum,St. Pauli (17.),6:0
33,(9.) Bremen,Düsseldorf (16.),1:0
33,(13.) Duisburg,M'gladbach (8.),4:2
33,(15.) Hamburg,Dortmund (3.),2:1
33,(7.) Karlsruhe,TSV 1860 (6.),3:0
33,(10.) Köln,Leverkusen (2.),4:0
33,(1.) Bayern,Stuttgart (4.),4:2
33,(12.) Schalke,Freiburg (18.),0:2
34,(3.) Dortmund,Köln (9.),2:1
34,(16.) Düsseldorf,Hamburg (15.),1:1
34,(17.) Freiburg,Karlsruhe (7.),1:1
34,(2.) Leverkusen,VfL Bochum (5.),2:0
34,(10.) M'gladbach,Bayern (1.),2:2
34,(6.) TSV 1860,Bremen (8.),0:3
34,(14.) Rostock,Schalke (13.),0:1
34,(18.) St. Pauli,Duisburg (11.),0:2
34,(4.) Stuttgart,Bielefeld (12.),4:2
