spieltag,home,away,result
31,(14.) Karlsruhe,TSV 1860 (3.),1:1
31,(11.) M'gladbach,Bremen (5.),0:7
31,(2.) Bayern,Stuttgart (13.),0:1
31,(17.) Neunkirchen,Braunschweig (10.),1:0
31,(6.) Nürnberg,K'lautern (15.),1:1
32,(15.) K'lautern,Hannover (13.),1:1
32,(10.) Braunschweig,Tasmania (18.),3:1
32,(4.) Bremen,Dortmund (1.),1:0
32,(7.) Meiderich,Bayern (3.),1:1
32,(9.) Frankfurt,Karlsruhe (14.),1:0
32,(5.) Köln,Hamburg (8.),5:1
32,(2.) TSV 1860,M'gladbach (12.),3:3
32,(16.) Schalke,Neunkirchen (17.),2:0
32,(11.) Stuttgart,Nürnberg (6.),1:0
33,(18.) Tasmania,Neunkirchen (17.),2:1
33,(1.) Dortmund,TSV 1860 (2.),0:2
33,(9.) Hamburg,Bremen (4.),1:3
33,(13.) Hannover,Stuttgart (11.),4:2
33,(15.) K'lautern,Schalke (14.),3:2
33,(16.) Karlsruhe,Braunschweig (10.),1:4
33,(12.) M'gladbach,Frankfurt (8.),1:2
33,(3.) Bayern,Köln (5.),1:4
33,(6.) Nürnberg,Meiderich (7.),4:1
34,(10.) Braunschweig,M'gladbach (13.),1:1
34,(4.) Bremen,Bayern (3.),1:1
34,(8.) Meiderich,Hannover (12.),2:2
34,(7.) Frankfurt,Dortmund (2.),4:1
34,(5.) Köln,Nürnberg (6.),2:1
34,(1.) TSV 1860,Hamburg (9.),1:1
34,(17.) Neunkirchen,Karlsruhe (16.),1:0
34,(15.) Schalke,Tasmania (18.),4:0
34,(11.) Stuttgart,K'lautern (14.),4:1
