spieltag,home,away,result
1,K'lautern,M'gladbach,2:1
1,Uerdingen,Homburg,3:0
1,VfL Bochum,Köln,0:1
1,Düsseldorf,Hamburg,1:1
1,Frankfurt,Mannheim,3:1
1,Leverkusen,Dortmund,1:0
1,Bayern,Nürnberg,3:2
1,St. Pauli,Bremen,0:0
1,Stuttgart,Karlsruhe,2:0
2,(14.) Dortmund,St. Pauli (11.),3:1
2,(9.) Hamburg,Frankfurt (2.),1:1
2,(10.) Bremen,Düsseldorf (8.),2:2
2,(18.) Homburg,K'lautern (5.),2:2
2,(17.) Karlsruhe,Uerdingen (1.),0:0
2,(16.) Mannheim,VfL Bochum (15.),3:2
2,(13.) M'gladbach,Bayern (4.),0:0
2,(12.) Nürnberg,Leverkusen (7.),2:2
2,(6.) Köln,Stuttgart (3.),0:0
3,(9.) Düsseldorf,Frankfurt (2.),1:2
3,(5.) Bayern,Homburg (17.),1:0
3,(4.) K'lautern,Karlsruhe (16.),5:1
3,(18.) VfL Bochum,Hamburg (11.),3:1
3,(10.) Bremen,Dortmund (8.),2:0
3,(6.) Leverkusen,M'gladbach (14.),0:0
3,(15.) St. Pauli,Nürnberg (13.),0:1
3,(3.) Stuttgart,Mannheim (12.),1:0
3,(1.) Uerdingen,Köln (7.),2:3
4,(17.) Homburg,Leverkusen (7.),2:1
4,(14.) Mannheim,Uerdingen (8.),1:1
4,(13.) M'gladbach,St. Pauli (16.),4:1
4,(9.) Nürnberg,Bremen (6.),1:1
4,(12.) Dortmund,Düsseldorf (11.),1:0
4,(2.) Frankfurt,VfL Bochum (10.),4:0
4,(15.) Hamburg,Stuttgart (3.),1:0
4,(18.) Karlsruhe,Bayern (4.),3:3
4,(5.) Köln,K'lautern (1.),4:1
5,(18.) St. Pauli,Homburg (14.),1:1
5,(5.) Bremen,M'gladbach (8.),0:0
5,(10.) Dortmund,Nürnberg (9.),2:1
5,(15.) Düsseldorf,VfL Bochum (16.),2:2
5,(4.) K'lautern,Mannheim (13.),2:3
5,(11.) Leverkusen,Karlsruhe (17.),1:1
5,(3.) Bayern,Köln (2.),5:1
5,(6.) Stuttgart,Frankfurt (1.),1:1
5,(7.) Uerdingen,Hamburg (12.),5:2
6,(16.) VfL Bochum,Stuttgart (6.),2:0
6,(1.) Frankfurt,Uerdingen (4.),2:1
6,(14.) Hamburg,K'lautern (9.),3:0
6,(13.) Homburg,Bremen (5.),1:1
6,(17.) Karlsruhe,St. Pauli (18.),0:0
6,(3.) Köln,Leverkusen (10.),1:1
6,(11.) Mannheim,Bayern (2.),1:0
6,(8.) M'gladbach,Dortmund (7.),0:0
6,(12.) Nürnberg,Düsseldorf (15.),3:0
7,(2.) Bayern,Hamburg (12.),4:0
7,(7.) Uerdingen,VfL Bochum (14.),3:1
