spieltag,home,away,result
1,K'lautern,Köln,1:0
1,Leverkusen,Saarbrücken,1:1
1,Nürnberg,Bremen,0:0
1,VfL Bochum,Dortmund,2:2
1,Frankfurt,Dresden,1:1
1,Hamburg,Stuttgart,1:1
1,Karlsruhe,M'gladbach,4:2
1,Schalke,Wattenscheid,3:4
1,Uerdingen,Bayern,0:3
2,(3.) Wattenscheid,Uerdingen (18.),1:1
2,(12.) Dresden,Hamburg (10.),1:1
2,(14.) Bremen,Leverkusen (7.),1:1
2,(5.) Dortmund,Schalke (15.),0:2
2,(16.) Köln,Frankfurt (11.),0:1
2,(17.) M'gladbach,VfL Bochum (6.),1:1
2,(1.) Bayern,K'lautern (4.),1:0
2,(9.) Saarbrücken,Karlsruhe (2.),2:0
2,(8.) Stuttgart,Nürnberg (13.),3:0
3,(10.) Hamburg,Nürnberg (17.),0:1
3,(9.) Leverkusen,Stuttgart (2.),4:0
3,(6.) Schalke,M'gladbach (14.),1:2
3,(16.) Uerdingen,Dortmund (15.),0:2
3,(8.) VfL Bochum,Saarbrücken (3.),4:0
3,(11.) Dresden,Köln (18.),3:0
3,(12.) K'lautern,Wattenscheid (4.),4:1
3,(7.) Karlsruhe,Bremen (13.),5:2
3,(5.) Frankfurt,Bayern (1.),1:1
4,(9.) M'gladbach,Uerdingen (17.),0:4
4,(13.) Nürnberg,Leverkusen (3.),0:1
4,(16.) Bremen,VfL Bochum (2.),3:1
4,(8.) Dortmund,K'lautern (6.),1:0
4,(18.) Köln,Hamburg (15.),2:2
4,(1.) Bayern,Dresden (5.),3:1
4,(12.) Saarbrücken,Schalke (14.),1:3
4,(10.) Stuttgart,Karlsruhe (4.),2:1
4,(11.) Wattenscheid,Frankfurt (7.),1:2
5,(10.) Dresden,Wattenscheid (14.),2:1
5,(3.) Frankfurt,Dortmund (4.),4:1
5,(9.) K'lautern,M'gladbach (17.),0:0
5,(6.) Karlsruhe,Nürnberg (15.),1:1
5,(7.) Schalke,Bremen (11.),0:0
5,(8.) VfL Bochum,Stuttgart (5.),0:0
