spieltag,home,away,result
1,Bremen,Schalke,1:0
1,K'lautern,Nürnberg,1:3
1,Freiburg,Rostock,0:0
1,Dortmund,Wolfsburg,1:2
1,Leverkusen,Hannover,2:1
1,Hertha BSC,VfL Bochum,2:2
1,Hamburg,Bayern,0:2
1,Bielefeld,M'gladbach,0:0
1,Stuttgart,Mainz,4:2
2,(16.) Mainz,Hamburg (18.),2:1
2,(3.) Bayern,Hertha BSC (7.),1:1
2,(10.) M'gladbach,Dortmund (14.),2:3
2,(11.) Rostock,Bremen (6.),0:4
2,(15.) Schalke,K'lautern (17.),2:1
2,(2.) Nürnberg,Stuttgart (1.),1:1
2,(8.) VfL Bochum,Leverkusen (4.),2:2
2,(5.) Wolfsburg,Freiburg (9.),0:1
2,(13.) Hannover,Bielefeld (12.),0:1
3,(17.) K'lautern,Stuttgart (2.),2:3
3,(7.) Freiburg,M'gladbach (14.),1:1
3,(6.) Bielefeld,VfL Bochum (12.),1:2
3,(5.) Leverkusen,Bayern (4.),4:1
3,(13.) Hertha BSC,Mainz (11.),1:1
3,(18.) Hamburg,Nürnberg (3.),4:3
3,(9.) Schalke,Rostock (15.),0:2
3,(8.) Dortmund,Hannover (16.),1:1
3,(1.) Bremen,Wolfsburg (10.),1:2
4,(10.) Mainz,Leverkusen (1.),2:0
4,(11.) Bayern,Bielefeld (9.),1:0
4,(5.) VfL Bochum,Dortmund (8.),2:2
4,(16.) M'gladbach,Bremen (3.),3:1
4,(4.) Wolfsburg,Schalke (15.),3:0
4,(2.) Stuttgart,Hamburg (14.),2:0
4,(7.) Nürnberg,Hertha BSC (13.),0:0
4,(17.) Hannover,Freiburg (6.),2:2
4,(12.) Rostock,K'lautern (18.),2:3
5,(15.) K'lautern,Hamburg (16.),2:1
5,(11.) Dortmund,Bayern (5.),2:2
5,(13.) Bielefeld,Mainz (4.),1:1
5,(3.) Leverkusen,Nürnberg (9.),2:2
5,(14.) Rostock,Wolfsburg (2.),1:2
