spieltag,home,away,result
1,Bayern,M'gladbach,3:1
1,Hoffenheim,Nürnberg,2:2
1,Leverkusen,Freiburg,3:1
1,Hannover,Wolfsburg,2:0
1,Augsburg,Dortmund,0:4
1,Hertha BSC,Frankfurt,6:1
1,Braunschweig,Bremen,0:1
1,Mainz,Stuttgart,3:2
1,Schalke,Hamburg,3:3
2,(12.) Stuttgart,Leverkusen (3.),0:1
2,(16.) Wolfsburg,Schalke (9.),4:0
2,(7.) Bremen,Augsburg (17.),1:0
2,(14.) Freiburg,Mainz (6.),1:2
2,(8.) Hamburg,Hoffenheim (11.),1:5
2,(18.) Frankfurt,Bayern (4.),0:1
2,(15.) M'gladbach,Hannover (5.),3:0
2,(10.) Nürnberg,Hertha BSC (1.),2:2
2,(2.) Dortmund,Braunschweig (13.),2:1
3,(1.) Dortmund,Bremen (5.),1:0
3,(2.) Bayern,Nürnberg (11.),2:0
3,(3.) Leverkusen,M'gladbach (9.),4:2
3,(10.) Hannover,Schalke (13.),2:1
3,(7.) Hoffenheim,Freiburg (16.),3:3
3,(4.) Mainz,Wolfsburg (8.),2:0
3,(6.) Hertha BSC,Hamburg (12.),1:0
3,(15.) Braunschweig,Frankfurt (18.),0:2
3,(17.) Augsburg,Stuttgart (14.),2:1
4,(14.) Freiburg,Bayern (3.),1:1
4,(10.) M'gladbach,Bremen (6.),4:1
4,(7.) Hannover,Mainz (4.),4:1
4,(9.) Wolfsburg,Hertha BSC (5.),2:0
4,(13.) Nürnberg,Augsburg (12.),0:1
4,(15.) Hamburg,Braunschweig (18.),4:0
4,(16.) Schalke,Leverkusen (2.),2:0
4,(17.) Stuttgart,Hoffenheim (8.),6:2
4,(11.) Frankfurt,Dortmund (1.),1:2
5,(6.) Hertha BSC,Stuttgart (14.),0:1
5,(2.) Bayern,Hannover (4.),2:0
5,(3.) Leverkusen,Wolfsburg (8.),3:1
5,(9.) Bremen,Frankfurt (15.),0:3
5,(5.) Mainz,Schalke (13.),0:1
5,(10.) Augsburg,Freiburg (16.),2:1
5,(1.) Dortmund,Hamburg (12.),6:2
5,(11.) Hoffenheim,M'gladbach (7.),2:1
5,(18.) Braunschweig,Nürnberg (17.),1:1
6,(11.) M'gladbach,Braunschweig (18.),4:1
6,(4.) Hannover,Augsburg (6.),2:1
6,(12.) Wolfsburg,Hoffenheim (7.),2:1
6,(16.) Nürnberg,Dortmund (1.),1:1
6,(5.) Mainz,Leverkusen (3.),1:4
6,(15.) Hamburg,Bremen (14.),0:2
6,(9.) Schalke,Bayern (2.),0:4
6,(17.) Freiburg,Hertha BSC (8.),1:1
6,(10.) Stuttgart,Frankfurt (13.),1:1
7,(8.) Augsburg,M'gladbach (5.),2:2
7,(1.) Dortmund,Freiburg (17.),5:0
7,(2.) Bayern,Wolfsburg (6.),1:0
7,(3.) Leverkusen,Hannover (4.),2:0
7,(11.) Hoffenheim,Schalke (14.),3:3
7,(10.) Hertha BSC,Mainz (7.),3:1
7,(13.) Frankfurt,Hamburg (16.),2:2
7,(9.) Bremen,Nürnberg (15.),3:3
7,(18.) Braunschweig,Stuttgart (12.),0:4
8,(4.) Hannover,Hertha BSC (5.),1:1
8,(14.) Schalke,Augsburg (9.),4:1
8,(7.) M'gladbach,Dortmund (1.),2:0
8,(6.) Stuttgart,Bremen (8.),1:1
8,(11.) Wolfsburg,Braunschweig (18.),0:2
8,(12.) Mainz,Hoffenheim (10.),2:2
8,(3.) Leverkusen,Bayern (2.),1:1
8,(15.) Nürnberg,Hamburg (16.),0:5
8,(17.) Freiburg,Frankfurt (13.),1:1
9,(10.) Hoffenheim,Leverkusen (3.),1:2
9,(2.) Dortmund,Hannover (5.),1:0
9,(1.) Bayern,Mainz (11.),4:1
9,(9.) Bremen,Freiburg (17.),0:0
9,(18.) Braunschweig,Schalke (8.),2:3
9,(13.) Frankfurt,Nürnberg (16.),1:1
9,(6.) Hertha BSC,M'gladbach (4.),1:0
9,(15.) Hamburg,Stuttgart (7.),3:3
9,(12.) Augsburg,Wolfsburg (14.),1:2
10,(8.) Stuttgart,Nürnberg (16.),1:1
10,(1.) Bayern,Hertha BSC (4.),3:2
10,(5.) Schalke,Dortmund (2.),1:3
10,(3.) Leverkusen,Augsburg (13.),2:1
10,(7.) Hannover,Hoffenheim (11.),1:4
10,(14.) Mainz,Braunschweig (18.),2:0
10,(9.) Wolfsburg,Bremen (10.),3:0
10,(17.) Freiburg,Hamburg (15.),0:3
10,(6.) M'gladbach,Frankfurt (12.),4:1
11,(2.) Dortmund,Stuttgart (8.),6:1
11,(16.) Nürnberg,Freiburg (17.),0:3
11,(9.) Hoffenheim,Bayern (1.),1:2
11,(12.) Hamburg,M'gladbach (4.),0:2
11,(18.) Braunschweig,Leverkusen (3.),1:0
11,(5.) Hertha BSC,Schalke (7.),0:2
11,(14.) Frankfurt,Wolfsburg (6.),1:2
11,(15.) Augsburg,Mainz (11.),2:1
11,(13.) Bremen,Hannover (10.),3:2
12,(11.) Hannover,Braunschweig (18.),0:0
12,(1.) Bayern,Augsburg (13.),3:0
12,(6.) Schalke,Bremen (8.),3:1
12,(3.) Leverkusen,Hamburg (14.),5:3
12,(5.) Wolfsburg,Dortmund (2.),2:1
12,(9.) Hoffenheim,Hertha BSC (7.),2:3
12,(4.) M'gladbach,Nürnberg (17.),3:1
12,(12.) Mainz,Frankfurt (15.),1:0
12,(16.) Freiburg,Stuttgart (10.),1:3
13,(8.) Stuttgart,M'gladbach (4.),0:2
13,(18.) Nürnberg,Wolfsburg (5.),1:1
13,(13.) Augsburg,Hoffenheim (12.),2:0
13,(17.) Braunschweig,Freiburg (16.),0:1
13,(15.) Frankfurt,Schalke (6.),3:3
13,(7.) Hertha BSC,Leverkusen (3.),0:1
13,(2.) Dortmund,Bayern (1.),0:3
13,(14.) Hamburg,Hannover (11.),3:1
13,(10.) Bremen,Mainz (9.),2:3
14,(5.) Wolfsburg,Hamburg (11.),1:1
14,(1.) Bayern,Braunschweig (18.),2:0
14,(2.) Leverkusen,Nürnberg (17.),3:0
14,(14.) Hoffenheim,Bremen (12.),4:4
14,(7.) Mainz,Dortmund (3.),1:3
14,(8.) Hertha BSC,Augsburg (10.),0:0
14,(6.) Schalke,Stuttgart (9.),3:0
14,(13.) Hannover,Frankfurt (15.),2:0
14,(4.) M'gladbach,Freiburg (16.),1:0
15,(17.) Nürnberg,Mainz (8.),1:1
15,(4.) M'gladbach,Schalke (5.),2:1
15,(12.) Stuttgart,Hannover (9.),4:2
15,(13.) Bremen,Bayern (1.),0:7
15,(11.) Hamburg,Augsburg (10.),0:1
15,(15.) Frankfurt,Hoffenheim (14.),1:2
15,(3.) Dortmund,Leverkusen (2.),0:1
15,(16.) Freiburg,Wolfsburg (6.),0:3
