spieltag,home,away,result
1,Hertha BSC,Düsseldorf,2:3
1,Braunschweig,VfL Bochum,0:2
1,Bremen,Offenbach,0:0
1,Frankfurt,Hamburg,2:1
1,M'gladbach,Duisburg,4:3
1,Oberhausen,Bayern,0:5
1,Schalke,Hannover,3:1
1,Stuttgart,Köln,3:1
1,Wuppertal,K'lautern,2:0
2,(4.) VfL Bochum,Hertha BSC (12.),2:1
2,(11.) Duisburg,Stuttgart (2.),0:1
2,(7.) Düsseldorf,Wuppertal (5.),2:1
2,(13.) Hamburg,M'gladbach (6.),1:3
2,(14.) Hannover,Frankfurt (8.),2:1
2,(16.) K'lautern,Schalke (3.),2:0
2,(15.) Köln,Oberhausen (18.),3:1
2,(1.) Bayern,Bremen (10.),2:1
2,(9.) Offenbach,Braunschweig (17.),1:0
3,(15.) Hertha BSC,Offenbach (6.),2:5
3,(17.) Braunschweig,Bayern (1.),0:2
3,(13.) Bremen,Oberhausen (18.),1:0
3,(14.) Duisburg,Köln (8.),1:1
3,(9.) Frankfurt,K'lautern (11.),3:1
3,(2.) M'gladbach,Hannover (12.),3:1
3,(10.) Schalke,Düsseldorf (5.),3:1
3,(4.) Stuttgart,Hamburg (16.),2:1
3,(7.) Wuppertal,VfL Bochum (3.),3:0
4,(18.) Oberhausen,Braunschweig (17.),0:1
4,(9.) VfL Bochum,Schalke (6.),2:0
4,(8.) Düsseldorf,Frankfurt (7.),2:2
4,(15.) Hamburg,Duisburg (14.),1:2
4,(13.) Hannover,Stuttgart (3.),3:1
4,(12.) K'lautern,M'gladbach (2.),3:1
4,(10.) Köln,Bremen (11.),1:0
4,(1.) Bayern,Hertha BSC (16.),4:0
4,(4.) Offenbach,Wuppertal (5.),3:1
5,(6.) Frankfurt,VfL Bochum (5.),4:1
5,(17.) Hertha BSC,Oberhausen (18.),3:1
5,(15.) Braunschweig,Bremen (14.),1:0
5,(13.) Duisburg,Hannover (12.),3:1
5,(16.) Hamburg,Köln (7.),0:0
5,(3.) M'gladbach,Düsseldorf (8.),2:3
5,(11.) Schalke,Offenbach (2.),6:1
5,(4.) Stuttgart,K'lautern (10.),3:1
5,(9.) Wuppertal,Bayern (1.),1:1
6,(9.) VfL Bochum,M'gladbach (7.),3:0
6,(15.) Bremen,Hertha BSC (16.),1:1
6,(4.) Düsseldorf,Stuttgart (2.),6:1
6,(13.) Hannover,Hamburg (17.),3:2
6,(12.) K'lautern,Duisburg (11.),0:0
6,(8.) Köln,Braunschweig (14.),4:3
6,(1.) Bayern,Schalke (6.),5:0
6,(18.) Oberhausen,Wuppertal (10.),2:1
6,(5.) Offenbach,Frankfurt (3.),3:2
7,(16.) Hertha BSC,Braunschweig (15.),3:0
7,(8.) Duisburg,Düsseldorf (2.),0:0
7,(7.) Frankfurt,Bayern (1.),2:1
7,(18.) Hamburg,K'lautern (13.),2:2
7,(11.) Hannover,Köln (5.),0:0
7,(10.) M'gladbach,Offenbach (3.),3:2
7,(9.) Schalke,Oberhausen (17.),3:0
7,(6.) Stuttgart,VfL Bochum (4.),4:0
7,(12.) Wuppertal,Bremen (14.),1:1
8,(9.) VfL Bochum,Duisburg (10.),2:1
8,(16.) Braunschweig,Wuppertal (12.),0:1
8,(14.) Bremen,Schalke (7.),2:0
8,(2.) Düsseldorf,Hamburg (17.),2:2
8,(13.) K'lautern,Hannover (11.),2:1
8,(5.) Köln,Hertha BSC (15.),4:0
