spieltag,home,away,result
20,(7.) Stuttgart,Frankfurt (4.),4:2
21,(14.) VfL Bochum,TSV 1860 (12.),2:0
21,(15.) Duisburg,Schalke (5.),1:2
21,(7.) Frankfurt,Braunschweig (17.),7:2
21,(9.) K'lautern,Leverkusen (10.),4:0
21,(2.) Köln,Stuttgart (6.),2:2
21,(3.) Bayern,M'gladbach (8.),3:1
21,(13.) Uerdingen,Dortmund (4.),3:0
21,(16.) Bremen,Düsseldorf (11.),4:1
21,(18.) Hertha BSC,Hamburg (1.),0:6
22,(11.) Leverkusen,Frankfurt (5.),2:1
22,(17.) Braunschweig,Köln (3.),2:1
22,(7.) Dortmund,TSV 1860 (13.),0:0
22,(14.) Düsseldorf,Uerdingen (10.),3:1
22,(1.) Hamburg,Duisburg (16.),1:2
22,(8.) M'gladbach,Hertha BSC (18.),4:1
22,(2.) Bayern,VfL Bochum (12.),3:0
22,(4.) Schalke,K'lautern (9.),2:1
22,(6.) Stuttgart,Bremen (15.),5:1
23,(18.) Hertha BSC,Bayern (2.),1:1
23,(14.) VfL Bochum,Dortmund (6.),2:2
23,(16.) Bremen,Braunschweig (17.),4:0
23,(15.) Duisburg,M'gladbach (8.),3:0
23,(7.) Frankfurt,Schalke (4.),3:2
23,(9.) K'lautern,Hamburg (1.),4:2
23,(3.) Köln,Leverkusen (10.),4:0
23,(12.) TSV 1860,Düsseldorf (11.),2:0
23,(13.) Uerdingen,Stuttgart (5.),4:2
24,(12.) Leverkusen,Bremen (16.),4:0
24,(18.) Hertha BSC,VfL Bochum (14.),1:0
24,(17.) Braunschweig,Uerdingen (11.),1:1
24,(13.) Düsseldorf,Dortmund (7.),2:1
24,(2.) Hamburg,Frankfurt (5.),5:0
24,(8.) M'gladbach,K'lautern (9.),0:3
24,(1.) Bayern,Duisburg (15.),3:1
24,(4.) Schalke,Köln (3.),1:1
24,(6.) Stuttgart,TSV 1860 (10.),1:1
25,(14.) VfL Bochum,Düsseldorf (12.),0:0
25,(16.) Bremen,Schalke (4.),4:0
25,(7.) Dortmund,Stuttgart (5.),2:4
25,(15.) Duisburg,Hertha BSC (18.),2:2
25,(6.) Frankfurt,M'gladbach (9.),5:2
25,(8.) K'lautern,Bayern (1.),1:1
25,(3.) Köln,Hamburg (2.),2:3
25,(11.) TSV 1860,Braunschweig (17.),2:0
25,(13.) Uerdingen,Leverkusen (10.),2:0
26,(16.) Duisburg,VfL Bochum (15.),0:1
26,(18.) Hertha BSC,K'lautern (8.),0:2
26,(17.) Braunschweig,Dortmund (7.),1:0
26,(1.) Hamburg,Bremen (14.),5:0
26,(13.) Leverkusen,TSV 1860 (9.),1:0
26,(10.) M'gladbach,Köln (3.),2:2
26,(2.) Bayern,Frankfurt (6.),2:0
26,(5.) Schalke,Uerdingen (11.),1:2
26,(4.) Stuttgart,Düsseldorf (12.),5:1
27,(15.) Bremen,M'gladbach (10.),4:2
27,(8.) Dortmund,Leverkusen (11.),2:1
27,(7.) K'lautern,Duisburg (16.),4:2
27,(14.) VfL Bochum,Stuttgart (4.),0:1
27,(13.) Düsseldorf,Braunschweig (17.),3:2
27,(6.) Frankfurt,Hertha BSC (18.),0:4
27,(3.) Köln,Bayern (2.),2:4
27,(12.) TSV 1860,Schalke (5.),3:0
27,(9.) Uerdingen,Hamburg (1.),0:3
28,(5.) K'lautern,VfL Bochum (15.),4:1
28,(13.) Leverkusen,Düsseldorf (12.),0:0
28,(18.) Hertha BSC,Köln (4.),1:0
28,(17.) Braunschweig,Stuttgart (3.),0:2
28,(16.) Duisburg,Frankfurt (7.),1:0
28,(1.) Hamburg,TSV 1860 (9.),6:1
28,(11.) M'gladbach,Uerdingen (10.),3:2
28,(2.) Bayern,Bremen (14.),7:0
28,(6.) Schalke,Dortmund (8.),2:2
29,(15.) VfL Bochum,Braunschweig (18.),2:1
29,(14.) Bremen,Hertha BSC (17.),1:0
29,(7.) Dortmund,Hamburg (1.),2:2
29,(11.) Düsseldorf,Schalke (6.),4:1
29,(8.) Frankfurt,K'lautern (5.),3:5
29,(4.) Köln,Duisburg (16.),2:3
29,(10.) TSV 1860,M'gladbach (9.),0:0
29,(3.) Stuttgart,Leverkusen (13.),3:2
29,(12.) Uerdingen,Bayern (2.),1:3
30,(16.) Duisburg,Bremen (14.),4:1
30,(17.) Hertha BSC,Uerdingen (12.),3:0
30,(8.) Frankfurt,VfL Bochum (15.),0:1
30,(2.) Hamburg,Düsseldorf (9.),1:0
30,(4.) K'lautern,Köln (5.),2:0
30,(13.) Leverkusen,Braunschweig (18.),3:1
30,(10.) M'gladbach,Dortmund (6.),2:2
30,(7.) Schalke,Stuttgart (3.),0:4
30,(1.) Bayern,TSV 1860 (11.),6:1
31,(13.) VfL Bochum,Leverkusen (11.),4:2
31,(10.) Düsseldorf,M'gladbach (8.),1:4
31,(15.) Uerdingen,Duisburg (14.),1:1
31,(18.) Braunschweig,Schalke (7.),1:1
31,(16.) Bremen,K'lautern (4.),2:4
31,(6.) Dortmund,Bayern (1.),1:0
31,(5.) Köln,Frankfurt (9.),2:2
31,(12.) TSV 1860,Hertha BSC (17.),0:1
31,(3.) Stuttgart,Hamburg (2.),2:2
32,(16.) Hertha BSC,Dortmund (6.),3:2
32,(1.) Hamburg,Braunschweig (18.),2:0
32,(4.) K'lautern,Uerdingen (15.),4:0
32,(10.) VfL Bochum,Köln (5.),2:0
32,(13.) Duisburg,TSV 1860 (14.),1:0
32,(9.) Frankfurt,Bremen (17.),3:2
32,(12.) Leverkusen,Schalke (8.),2:0
32,(7.) M'gladbach,Stuttgart (3.),1:1
32,(2.) Bayern,Düsseldorf (11.),6:0
33,(18.) Braunschweig,M'gladbach (7.),0:3
33,(17.) Bremen,Köln (5.),0:5
33,(6.) Dortmund,Duisburg (12.),3:1
33,(13.) Düsseldorf,Hertha BSC (16.),4:0
33,(11.) Leverkusen,Hamburg (1.),2:1
33,(14.) TSV 1860,K'lautern (4.),3:2
33,(9.) Schalke,VfL Bochum (10.),1:0
33,(3.) Stuttgart,Bayern (2.),1:3
33,(15.) Uerdingen,Frankfurt (8.),3:2
34,(16.) Hertha BSC,Stuttgart (3.),4:2
34,(11.) VfL Bochum,Bremen (17.),5:2
34,(14.) Duisburg,Düsseldorf (12.),0:2
34,(10.) Frankfurt,TSV 1860 (13.),1:1
34,(2.) Hamburg,Schalke (8.),4:0
34,(4.) K'lautern,Dortmund (6.),2:2
34,(5.) Köln,Uerdingen (15.),1:0
34,(7.) M'gladbach,Leverkusen (9.),4:2
34,(1.) Bayern,Braunschweig (18.),2:1
