spieltag,home,away,result
1,Dortmund,Stuttgart,1:1
1,K'lautern,Hertha BSC,2:2
1,Braunschweig,Köln,2:2
1,Bremen,Bayern,1:0
1,Düsseldorf,VfL Bochum,2:0
1,Karlsruhe,Frankfurt,1:0
1,Leverkusen,Bielefeld,0:1
1,Nürnberg,Hamburg,2:2
1,Schalke,M'gladbach,2:4
2,(9.) Hertha BSC,Dortmund (12.),1:3
2,(18.) VfL Bochum,Karlsruhe (5.),0:1
2,(14.) Frankfurt,Leverkusen (15.),5:0
2,(16.) Bayern,Düsseldorf (2.),1:0
2,(13.) Stuttgart,Schalke (17.),2:1
2,(3.) Bielefeld,Braunschweig (11.),2:0
2,(10.) Hamburg,Bremen (4.),1:1
2,(1.) M'gladbach,Nürnberg (7.),1:2
2,(8.) Köln,K'lautern (6.),3:0
3,(7.) Bremen,M'gladbach (9.),2:0
3,(16.) Schalke,Hertha BSC (13.),2:0
3,(1.) Bielefeld,Frankfurt (8.),2:1
3,(4.) Dortmund,Köln (3.),2:0
3,(18.) Leverkusen,VfL Bochum (17.),1:0
3,(2.) Karlsruhe,Bayern (12.),0:4
3,(5.) Nürnberg,Stuttgart (6.),0:5
3,(10.) Düsseldorf,Hamburg (11.),0:6
3,(14.) Braunschweig,K'lautern (15.),1:1
4,(17.) Hertha BSC,Nürnberg (9.),5:1
4,(18.) VfL Bochum,Bielefeld (1.),1:1
4,(10.) Frankfurt,Braunschweig (13.),0:1
4,(5.) Hamburg,Karlsruhe (7.),4:0
4,(14.) K'lautern,Dortmund (3.),0:2
4,(8.) Köln,Schalke (12.),2:1
4,(11.) M'gladbach,Düsseldorf (15.),5:0
4,(6.) Bayern,Leverkusen (16.),5:0
4,(2.) Stuttgart,Bremen (4.),4:1
5,(10.) Karlsruhe,M'gladbach (8.),2:0
5,(17.) Leverkusen,Hamburg (4.),0:1
5,(3.) Bielefeld,Bayern (5.),2:4
5,(9.) Braunschweig,Dortmund (2.),0:0
5,(7.) Bremen,Hertha BSC (11.),3:1
5,(16.) Düsseldorf,Stuttgart (1.),1:1
5,(13.) Frankfurt,VfL Bochum (18.),0:1
5,(12.) Nürnberg,Köln (6.),2:1
5,(14.) Schalke,K'lautern (15.),0:0
6,(14.) VfL Bochum,Braunschweig (9.),0:2
6,(11.) M'gladbach,Leverkusen (18.),3:1
6,(12.) Hertha BSC,Düsseldorf (16.),1:1
6,(4.) Dortmund,Schalke (13.),2:0
6,(2.) Hamburg,Bielefeld (5.),3:1
6,(15.) K'lautern,Nürnberg (10.),2:1
6,(8.) Köln,Bremen (6.),2:1
6,(1.) Bayern,Frankfurt (17.),4:0
6,(3.) Stuttgart,Karlsruhe (7.),4:1
7,(12.) Nürnberg,Dortmund (4.),3:2
7,(8.) Bielefeld,M'gladbach (9.),4:2
7,(16.) VfL Bochum,Bayern (1.),0:0
7,(7.) Braunschweig,Schalke (15.),1:1
7,(6.) Bremen,K'lautern (11.),3:0
7,(14.) Düsseldorf,Köln (5.),2:6
7,(17.) Frankfurt,Hamburg (2.),1:1
7,(10.) Karlsruhe,Hertha BSC (13.),1:1
7,(18.) Leverkusen,Stuttgart (3.),0:3
8,(12.) Hertha BSC,Leverkusen (18.),3:3
8,(11.) M'gladbach,Frankfurt (17.),3:1
8,(14.) Schalke,Nürnberg (9.),0:1
8,(4.) Dortmund,Bremen (6.),0:0
8,(3.) Hamburg,VfL Bochum (15.),0:0
8,(13.) K'lautern,Düsseldorf (16.),3:1
8,(5.) Köln,Karlsruhe (10.),4:1
8,(2.) Bayern,Braunschweig (8.),1:1
8,(1.) Stuttgart,Bielefeld (7.),2:2
9,(6.) Bremen,Schalke (15.),4:0
9,(7.) Bielefeld,Hertha BSC (13.),2:1
9,(14.) VfL Bochum,M'gladbach (10.),3:1
9,(8.) Braunschweig,Nürnberg (9.),2:2
9,(16.) Düsseldorf,Dortmund (5.),2:3
9,(17.) Frankfurt,Stuttgart (1.),3:0
9,(12.) Karlsruhe,K'lautern (11.),1:1
9,(18.) Leverkusen,Köln (4.),0:0
9,(2.) Bayern,Hamburg (3.),2:2
10,(16.) Schalke,Düsseldorf (18.),3:3
10,(14.) Hertha BSC,Frankfurt (15.),1:0
10,(4.) Dortmund,Karlsruhe (12.),4:3
10,(2.) Hamburg,Braunschweig (8.),4:0
10,(11.) K'lautern,Leverkusen (17.),2:0
10,(5.) Köln,Bielefeld (7.),1:0
10,(10.) M'gladbach,Bayern (1.),0:0
10,(9.) Nürnberg,Bremen (6.),2:0
10,(3.) Stuttgart,VfL Bochum (13.),5:2
11,(7.) Bielefeld,K'lautern (9.),2:2
11,(14.) VfL Bochum,Hertha BSC (12.),4:0
11,(10.) Braunschweig,Bremen (6.),3:1
11,(17.) Düsseldorf,Nürnberg (8.),3:1
11,(15.) Frankfurt,Köln (5.),3:0
11,(1.) Hamburg,M'gladbach (11.),4:3
11,(13.) Karlsruhe,Schalke (16.),2:2
11,(18.) Leverkusen,Dortmund (3.),1:2
11,(4.) Bayern,Stuttgart (2.),4:0
12,(11.) M'gladbach,Braunschweig (8.),3:0
12,(17.) Schalke,Leverkusen (18.),2:0
12,(14.) Hertha BSC,Bayern (3.),1:3
12,(7.) Bremen,Düsseldorf (16.),2:2
12,(2.) Dortmund,Bielefeld (6.),11:1
12,(10.) K'lautern,Frankfurt (15.),3:0
12,(5.) Köln,VfL Bochum (12.),4:1
12,(9.) Nürnberg,Karlsruhe (13.),3:1
12,(4.) Stuttgart,Hamburg (1.),1:2
13,(9.) Bielefeld,Schalke (14.),3:2
13,(12.) VfL Bochum,K'lautern (8.),1:1
13,(10.) Braunschweig,Düsseldorf (16.),2:1
13,(17.) Frankfurt,Dortmund (1.),3:1
13,(2.) Hamburg,Hertha BSC (15.),1:1
13,(13.) Karlsruhe,Bremen (7.),1:2
13,(18.) Leverkusen,Nürnberg (6.),1:0
13,(11.) M'gladbach,Stuttgart (5.),1:4
13,(3.) Bayern,Köln (4.),0:1
14,(2.) Dortmund,VfL Bochum (12.),3:1
14,(14.) Hertha BSC,M'gladbach (11.),0:2
14,(6.) Bremen,Leverkusen (18.),3:1
14,(17.) Düsseldorf,Karlsruhe (15.),4:3
14,(8.) K'lautern,Bayern (3.),3:2
14,(4.) Köln,Hamburg (1.),1:1
14,(10.) Nürnberg,Bielefeld (7.),1:1
14,(16.) Schalke,Frankfurt (13.),3:2
14,(5.) Stuttgart,Braunschweig (9.),4:0
15,(16.) Hertha BSC,Stuttgart (3.),1:0
15,(8.) Bielefeld,Bremen (6.),1:2
15,(13.) VfL Bochum,Schalke (12.),2:1
15,(15.) Frankfurt,Nürnberg (9.),3:0
15,(2.) Hamburg,K'lautern (7.),1:1
15,(17.) Karlsruhe,Braunschweig (10.),3:1
15,(18.) Leverkusen,Düsseldorf (14.),3:3
15,(11.) M'gladbach,Köln (4.),1:4
15,(5.) Bayern,Dortmund (1.),3:0
16,(10.) Braunschweig,Hertha BSC (14.),1:0
16,(6.) Bremen,Frankfurt (13.),3:0
16,(2.) Dortmund,Hamburg (1.),1:3
16,(16.) Düsseldorf,Bielefeld (8.),2:0
