spieltag,home,away,result
1,Bayern,Dortmund,2:0
1,Hamburg,Bielefeld,1:1
1,Schalke,Frankfurt,1:1
1,Leverkusen,Aachen,3:0
1,Stuttgart,Nürnberg,0:3
1,M'gladbach,Cottbus,2:0
1,Mainz,VfL Bochum,2:1
1,Hannover,Bremen,2:4
1,Wolfsburg,Hertha BSC,0:0
2,(1.) Nürnberg,M'gladbach (5.),1:0
2,(3.) Bremen,Leverkusen (2.),2:1
2,(11.) Hertha BSC,Hannover (14.),4:0
2,(15.) Dortmund,Mainz (6.),1:1
2,(9.) Frankfurt,Wolfsburg (12.),0:0
2,(18.) Aachen,Schalke (8.),0:1
2,(16.) Cottbus,Hamburg (10.),2:2
2,(7.) Bielefeld,Stuttgart (17.),2:3
2,(13.) VfL Bochum,Bayern (4.),1:2
3,(6.) Schalke,Bremen (2.),2:0
3,(3.) Bayern,Nürnberg (1.),0:0
3,(7.) Leverkusen,Wolfsburg (12.),1:1
3,(9.) Stuttgart,Dortmund (15.),1:3
3,(8.) M'gladbach,Bielefeld (13.),1:0
3,(18.) Hannover,Aachen (17.),0:3
3,(16.) VfL Bochum,Cottbus (14.),0:1
3,(10.) Hamburg,Hertha BSC (4.),1:1
3,(5.) Mainz,Frankfurt (11.),1:1
4,(13.) Wolfsburg,Hannover (18.),1:2
4,(5.) Bremen,Stuttgart (15.),2:3
4,(9.) Dortmund,Hamburg (11.),1:0
4,(16.) Bielefeld,Bayern (3.),2:1
4,(14.) Aachen,M'gladbach (4.),4:2
4,(10.) Cottbus,Mainz (7.),2:0
4,(1.) Nürnberg,VfL Bochum (17.),1:1
4,(6.) Hertha BSC,Schalke (2.),2:0
4,(12.) Frankfurt,Leverkusen (8.),3:1
5,(10.) M'gladbach,Dortmund (5.),1:0
5,(3.) Bayern,Aachen (8.),2:1
5,(15.) Hamburg,Bremen (9.),1:1
5,(6.) Schalke,Wolfsburg (16.),2:0
5,(11.) Stuttgart,Frankfurt (7.),1:1
5,(12.) Mainz,Hertha BSC (1.),1:1
5,(17.) Hannover,Leverkusen (13.),1:1
5,(18.) VfL Bochum,Bielefeld (14.),2:1
5,(4.) Cottbus,Nürnberg (2.),1:1
6,(9.) Dortmund,Hannover (17.),2:2
6,(8.) Bremen,M'gladbach (5.),3:0
6,(4.) Nürnberg,Mainz (12.),1:1
6,(15.) Bielefeld,Cottbus (6.),3:1
6,(7.) Frankfurt,Hamburg (14.),2:2
6,(18.) Wolfsburg,Bayern (1.),1:0
6,(11.) Aachen,VfL Bochum (16.),2:1
6,(13.) Leverkusen,Schalke (2.),3:1
6,(3.) Hertha BSC,Stuttgart (10.),2:2
7,(14.) Mainz,Aachen (6.),1:3
7,(4.) Bayern,Hertha BSC (1.),4:2
7,(16.) Hamburg,Schalke (5.),1:2
