spieltag,home,away,result
1,Braunschweig,Hamburg,1:0
1,Bremen,Hannover,3:2
1,Dortmund,M'gladbach,1:3
1,Duisburg,Schalke,1:0
1,Frankfurt,Hertha BSC,2:0
1,Köln,Offenbach,2:1
1,Bayern,K'lautern,2:0
1,Nürnberg,Aachen,1:4
1,Stuttgart,TSV 1860,1:1
2,(1.) Aachen,Frankfurt (5.),4:2
2,(18.) Hertha BSC,Duisburg (8.),1:1
2,(17.) Hamburg,Stuttgart (9.),2:1
2,(11.) Hannover,Dortmund (13.),1:1
2,(15.) K'lautern,Bremen (4.),1:0
2,(2.) M'gladbach,Köln (3.),2:1
2,(10.) TSV 1860,Bayern (6.),0:3
2,(12.) Offenbach,Nürnberg (14.),2:1
2,(16.) Schalke,Braunschweig (7.),0:2
3,(4.) Braunschweig,Hertha BSC (15.),3:3
3,(5.) Duisburg,Frankfurt (6.),1:1
3,(9.) Köln,Hannover (12.),1:0
3,(3.) Bayern,Hamburg (10.),5:1
3,(17.) Nürnberg,M'gladbach (2.),4:0
3,(8.) Offenbach,Aachen (1.),1:1
3,(13.) Stuttgart,Schalke (18.),1:1
3,(7.) Bremen,TSV 1860 (16.),4:1
3,(14.) Dortmund,K'lautern (11.),2:3
4,(2.) Aachen,Duisburg (5.),4:0
4,(13.) Hertha BSC,Stuttgart (12.),0:1
4,(9.) Frankfurt,Braunschweig (3.),0:1
4,(14.) Hamburg,Bremen (4.),5:2
4,(15.) Hannover,Nürnberg (11.),2:2
4,(7.) K'lautern,Köln (6.),4:0
4,(8.) M'gladbach,Offenbach (10.),4:1
4,(17.) TSV 1860,Dortmund (16.),2:1
4,(18.) Schalke,Bayern (1.),1:2
5,(3.) Braunschweig,Duisburg (10.),0:0
5,(6.) Bremen,Schalke (18.),1:3
5,(17.) Dortmund,Hamburg (8.),3:1
5,(9.) Köln,TSV 1860 (14.),0:0
5,(5.) M'gladbach,Aachen (2.),2:2
5,(1.) Bayern,Hertha BSC (16.),3:0
5,(11.) Nürnberg,K'lautern (4.),1:0
5,(13.) Offenbach,Hannover (15.),1:1
5,(7.) Stuttgart,Frankfurt (12.),2:0
6,(9.) Duisburg,Stuttgart (6.),2:0
6,(2.) Aachen,Braunschweig (3.),1:4
6,(18.) Hertha BSC,Bremen (10.),1:0
6,(17.) Frankfurt,Bayern (1.),1:1
6,(11.) Hamburg,Köln (8.),3:1
6,(15.) Hannover,M'gladbach (4.),2:3
6,(5.) K'lautern,Offenbach (12.),2:1
6,(13.) TSV 1860,Nürnberg (7.),2:0
6,(16.) Schalke,Dortmund (14.),4:1
7,(15.) Offenbach,TSV 1860 (9.),2:3
7,(13.) Bremen,Frankfurt (14.),0:1
