spieltag,home,away,result
19,(7.) Köln,Wolfsburg (14.),1:0
19,(1.) Bayern,Schalke (11.),1:1
19,(13.) M'gladbach,Freiburg (8.),3:0
19,(6.) Hertha BSC,FC Ingolstadt (16.),1:0
19,(5.) Hoffenheim,Mainz (10.),4:0
19,(4.) Dortmund,RB Leipzig (2.),1:0
19,(12.) Augsburg,Bremen (15.),3:2
19,(3.) Frankfurt,Darmstadt (18.),2:0
20,(13.) Mainz,Augsburg (10.),2:0
20,(2.) RB Leipzig,Hamburg (16.),0:3
20,(18.) Darmstadt,Dortmund (4.),2:1
20,(15.) Bremen,M'gladbach (11.),0:1
20,(17.) FC Ingolstadt,Bayern (1.),0:2
20,(9.) Leverkusen,Frankfurt (3.),3:0
20,(12.) Schalke,Hertha BSC (6.),2:0
20,(14.) Wolfsburg,Hoffenheim (5.),2:1
20,(8.) Freiburg,Köln (7.),2:1
21,(13.) Augsburg,Leverkusen (9.),1:3
21,(12.) Mainz,Bremen (16.),0:2
21,(3.) Frankfurt,FC Ingolstadt (17.),0:2
21,(5.) Hoffenheim,Darmstadt (18.),2:0
21,(6.) Hertha BSC,Bayern (1.),1:1
21,(4.) Dortmund,Wolfsburg (14.),3:0
21,(15.) Hamburg,Freiburg (8.),2:2
21,(10.) M'gladbach,RB Leipzig (2.),1:2
21,(7.) Köln,Schalke (11.),1:1
22,(14.) Wolfsburg,Bremen (16.),1:2
22,(2.) RB Leipzig,Köln (7.),3:1
22,(1.) Bayern,Hamburg (15.),8:0
22,(9.) Freiburg,Dortmund (3.),0:3
22,(8.) Leverkusen,Mainz (12.),0:2
22,(18.) Darmstadt,Augsburg (13.),1:2
22,(6.) Hertha BSC,Frankfurt (5.),2:0
22,(17.) FC Ingolstadt,M'gladbach (11.),0:2
22,(10.) Schalke,Hoffenheim (4.),1:1
23,(13.) Augsburg,RB Leipzig (2.),2:2
23,(3.) Dortmund,Leverkusen (8.),6:2
23,(7.) Köln,Bayern (1.),0:3
23,(4.) Hoffenheim,FC Ingolstadt (17.),5:2
23,(11.) Mainz,Wolfsburg (14.),1:1
23,(15.) Bremen,Darmstadt (18.),2:0
23,(10.) M'gladbach,Schalke (12.),4:2
23,(6.) Frankfurt,Freiburg (9.),1:2
23,(16.) Hamburg,Hertha BSC (5.),1:0
24,(10.) Leverkusen,Bremen (14.),1:1
24,(5.) Hertha BSC,Dortmund (3.),2:1
24,(1.) Bayern,Frankfurt (6.),3:0
24,(8.) Freiburg,Hoffenheim (4.),1:1
24,(18.) Darmstadt,Mainz (11.),2:1
24,(2.) RB Leipzig,Wolfsburg (15.),0:1
24,(17.) FC Ingolstadt,Köln (7.),2:2
24,(13.) Schalke,Augsburg (12.),3:0
24,(16.) Hamburg,M'gladbach (9.),2:1
25,(3.) Dortmund,FC Ingolstadt (17.),1:0
25,(7.) Köln,Hertha BSC (5.),4:2
25,(14.) Wolfsburg,Darmstadt (18.),1:0
25,(13.) Augsburg,Freiburg (8.),1:1
25,(4.) Hoffenheim,Leverkusen (10.),1:0
25,(15.) Bremen,RB Leipzig (2.),3:0
25,(6.) Frankfurt,Hamburg (16.),0:0
25,(12.) Mainz,Schalke (11.),0:1
25,(9.) M'gladbach,Bayern (1.),0:1
26,(5.) Hertha BSC,Hoffenheim (4.),1:3
26,(9.) Schalke,Dortmund (3.),1:1
26,(8.) Freiburg,Bremen (13.),2:5
26,(1.) Bayern,Augsburg (14.),6:0
26,(2.) RB Leipzig,Darmstadt (18.),4:0
26,(16.) Hamburg,Köln (6.),2:1
26,(7.) Frankfurt,M'gladbach (10.),0:0
26,(17.) FC Ingolstadt,Mainz (12.),2:1
26,(11.) Leverkusen,Wolfsburg (15.),3:3
27,(3.) Hoffenheim,Bayern (1.),1:0
27,(4.) Dortmund,Hamburg (14.),3:0
27,(12.) Bremen,Schalke (9.),3:0
27,(6.) Köln,Frankfurt (7.),1:0
27,(18.) Darmstadt,Leverkusen (11.),0:2
27,(16.) Augsburg,FC Ingolstadt (17.),2:3
27,(10.) M'gladbach,Hertha BSC (5.),1:0
27,(15.) Mainz,RB Leipzig (2.),2:3
27,(13.) Wolfsburg,Freiburg (8.),0:1
28,(8.) Frankfurt,Bremen (11.),2:2
28,(14.) Hamburg,Hoffenheim (3.),2:1
28,(7.) Freiburg,Mainz (15.),1:0
28,(5.) Köln,M'gladbach (9.),2:3
28,(12.) Schalke,Wolfsburg (13.),4:1
28,(2.) RB Leipzig,Leverkusen (10.),1:0
28,(1.) Bayern,Dortmund (4.),4:1
28,(6.) Hertha BSC,Augsburg (16.),2:0
28,(17.) FC Ingolstadt,Darmstadt (18.),3:2
29,(4.) Dortmund,Frankfurt (9.),3:1
29,(2.) RB Leipzig,Freiburg (6.),4:0
29,(15.) Mainz,Hertha BSC (5.),1:0
29,(16.) Augsburg,Köln (7.),2:1
29,(14.) Wolfsburg,FC Ingolstadt (17.),3:0
29,(3.) Hoffenheim,M'gladbach (8.),5:3
29,(12.) Leverkusen,Bayern (1.),0:0
29,(11.) Bremen,Hamburg (13.),2:1
29,(18.) Darmstadt,Schalke (10.),2:1
30,(7.) Köln,Hoffenheim (3.),1:1
30,(14.) Hamburg,Darmstadt (18.),1:2
30,(10.) Frankfurt,Augsburg (16.),3:1
30,(5.) Hertha BSC,Wolfsburg (13.),1:0
30,(17.) FC Ingolstadt,Bremen (8.),2:4
30,(1.) Bayern,Mainz (15.),2:2
30,(9.) M'gladbach,Dortmund (4.),2:3
30,(6.) Freiburg,Leverkusen (12.),2:1
30,(11.) Schalke,RB Leipzig (2.),1:1
31,(12.) Leverkusen,Schalke (11.),1:4
31,(7.) Bremen,Hertha BSC (5.),2:0
31,(3.) Dortmund,Köln (8.),0:0
31,(13.) Mainz,M'gladbach (10.),1:2
31,(18.) Darmstadt,Freiburg (6.),3:0
31,(2.) RB Leipzig,FC Ingolstadt (17.),0:0
31,(14.) Wolfsburg,Bayern (1.),0:6
31,(16.) Augsburg,Hamburg (15.),4:0
31,(4.) Hoffenheim,Frankfurt (9.),1:0
32,(8.) Köln,Bremen (6.),4:3
32,(17.) FC Ingolstadt,Leverkusen (12.),1:1
32,(4.) Dortmund,Hoffenheim (3.),2:1
32,(1.) Bayern,Darmstadt (18.),1:0
32,(11.) Frankfurt,Wolfsburg (15.),0:2
32,(9.) M'gladbach,Augsburg (13.),1:1
32,(5.) Hertha BSC,RB Leipzig (2.),1:4
32,(16.) Hamburg,Mainz (14.),0:0
32,(7.) Freiburg,Schalke (10.),2:0
33,(2.) RB Leipzig,Bayern (1.),4:5
33,(13.) Augsburg,Dortmund (3.),1:1
33,(12.) Leverkusen,Köln (7.),2:2
33,(8.) Bremen,Hoffenheim (4.),3:5
33,(10.) Schalke,Hamburg (16.),1:1
33,(5.) Freiburg,FC Ingolstadt (17.),1:1
33,(15.) Mainz,Frankfurt (11.),4:2
33,(14.) Wolfsburg,M'gladbach (9.),1:1
33,(18.) Darmstadt,Hertha BSC (6.),0:2
34,(17.) FC Ingolstadt,Schalke (10.),1:1
34,(1.) Bayern,Freiburg (6.),4:1
34,(16.) Hamburg,Wolfsburg (15.),2:1
34,(7.) Köln,Mainz (13.),2:0
34,(11.) Frankfurt,RB Leipzig (2.),2:2
34,(3.) Dortmund,Bremen (8.),4:3
34,(4.) Hoffenheim,Augsburg (14.),0:0
34,(5.) Hertha BSC,Leverkusen (12.),2:6
34,(9.) M'gladbach,Darmstadt (18.),2:2
