spieltag,home,away,result
15,(15.) Rostock,Hannover (8.),0:3
15,(7.) Stuttgart,Dortmund (13.),1:2
15,(6.) Schalke,VfL Bochum (10.),1:0
15,(2.) Bremen,Hamburg (3.),2:1
15,(9.) Hertha BSC,Leverkusen (5.),0:3
15,(18.) Cottbus,Karlsruhe (4.),2:0
15,(12.) Wolfsburg,Frankfurt (11.),2:2
15,(14.) Bielefeld,Bayern (1.),0:1
15,(17.) Duisburg,Nürnberg (16.),1:0
16,(12.) Dortmund,Bielefeld (14.),6:1
16,(8.) Stuttgart,Wolfsburg (13.),3:1
16,(1.) Bayern,Duisburg (17.),0:0
16,(3.) Hamburg,Cottbus (18.),0:0
16,(11.) VfL Bochum,Karlsruhe (5.),2:2
16,(7.) Hannover,Bremen (2.),4:3
16,(10.) Frankfurt,Schalke (6.),2:2
16,(4.) Leverkusen,Rostock (15.),3:0
16,(16.) Nürnberg,Hertha BSC (9.),2:1
17,(18.) Cottbus,Hannover (5.),5:1
17,(7.) Schalke,Nürnberg (14.),2:1
17,(2.) Bremen,Leverkusen (4.),5:2
17,(12.) Hertha BSC,Bayern (1.),0:0
17,(15.) Bielefeld,Stuttgart (8.),2:0
17,(13.) Wolfsburg,Dortmund (9.),4:0
17,(6.) Karlsruhe,Hamburg (3.),1:1
17,(16.) Rostock,VfL Bochum (11.),2:0
17,(17.) Duisburg,Frankfurt (10.),0:1
18,(15.) Rostock,Bayern (1.),1:2
18,(17.) Cottbus,Leverkusen (4.),2:3
18,(6.) Karlsruhe,Nürnberg (16.),2:0
18,(18.) Duisburg,Dortmund (10.),3:3
18,(3.) Hamburg,Hannover (7.),1:1
18,(12.) Hertha BSC,Frankfurt (9.),0:3
18,(14.) Bielefeld,Wolfsburg (11.),0:1
18,(5.) Schalke,Stuttgart (8.),4:1
18,(2.) Bremen,VfL Bochum (13.),1:2
19,(8.) Frankfurt,Bielefeld (14.),2:1
19,(3.) Leverkusen,Hamburg (4.),1:1
19,(9.) Stuttgart,Hertha BSC (13.),1:3
19,(11.) VfL Bochum,Cottbus (17.),3:3
19,(7.) Hannover,Karlsruhe (6.),2:2
19,(16.) Nürnberg,Rostock (15.),1:1
19,(10.) Wolfsburg,Duisburg (18.),2:1
19,(12.) Dortmund,Schalke (5.),2:3
19,(1.) Bayern,Bremen (2.),1:1
20,(3.) Schalke,Wolfsburg (9.),1:2
20,(18.) Duisburg,Stuttgart (10.),2:3
20,(6.) Karlsruhe,Leverkusen (4.),2:2
20,(2.) Bremen,Nürnberg (16.),2:0
20,(17.) Cottbus,Dortmund (13.),0:2
20,(12.) Hertha BSC,Bielefeld (15.),1:0
20,(14.) Rostock,Frankfurt (7.),1:0
20,(8.) Hannover,Bayern (1.),0:3
20,(5.) Hamburg,VfL Bochum (11.),3:0
21,(13.) VfL Bochum,Hannover (9.),2:1
21,(4.) Leverkusen,Schalke (5.),1:0
21,(8.) Frankfurt,Bremen (2.),1:0
21,(7.) Wolfsburg,Hertha BSC (11.),0:0
21,(10.) Stuttgart,Karlsruhe (6.),3:1
21,(12.) Dortmund,Rostock (14.),1:0
21,(15.) Bielefeld,Duisburg (18.),0:2
21,(1.) Bayern,Hamburg (3.),1:1
21,(16.) Nürnberg,Cottbus (17.),1:1
22,(12.) Hertha BSC,Duisburg (17.),2:0
22,(5.) Schalke,Bayern (1.),0:1
22,(10.) Hannover,Nürnberg (16.),2:1
22,(2.) Bremen,Dortmund (11.),2:0
22,(14.) Rostock,Bielefeld (15.),1:1
22,(6.) Karlsruhe,Wolfsburg (9.),3:1
22,(13.) VfL Bochum,Leverkusen (3.),2:0
22,(4.) Hamburg,Frankfurt (7.),4:1
22,(18.) Cottbus,Stuttgart (8.),0:1
23,(13.) Dortmund,Hertha BSC (11.),1:1
23,(15.) Bielefeld,Schalke (6.),0:2
23,(7.) Stuttgart,Bremen (2.),6:3
23,(8.) Frankfurt,VfL Bochum (12.),1:1
23,(10.) Wolfsburg,Cottbus (17.),3:0
23,(1.) Bayern,Karlsruhe (5.),2:0
23,(18.) Duisburg,Rostock (14.),1:1
23,(16.) Nürnberg,Hamburg (3.),0:0
23,(4.) Leverkusen,Hannover (9.),2:0
24,(5.) Schalke,Duisburg (17.),2:1
24,(12.) VfL Bochum,Stuttgart (6.),1:1
24,(18.) Cottbus,Bayern (1.),2:0
24,(3.) Hamburg,Dortmund (13.),1:0
24,(14.) Rostock,Hertha BSC (11.),0:0
24,(10.) Hannover,Bielefeld (15.),2:2
24,(7.) Karlsruhe,Frankfurt (9.),0:1
24,(4.) Leverkusen,Nürnberg (16.),4:1
24,(2.) Bremen,Wolfsburg (8.),0:1
25,(8.) Frankfurt,Cottbus (15.),2:1
25,(1.) Bayern,Leverkusen (3.),2:1
25,(7.) Wolfsburg,Hamburg (2.),1:1
25,(17.) Nürnberg,VfL Bochum (12.),1:1
25,(18.) Duisburg,Hannover (10.),1:1
25,(13.) Dortmund,Karlsruhe (9.),1:1
25,(6.) Stuttgart,Rostock (14.),4:1
25,(11.) Hertha BSC,Schalke (5.),1:2
25,(16.) Bielefeld,Bremen (4.),1:1
26,(14.) Rostock,Wolfsburg (8.),0:1
26,(9.) Karlsruhe,Schalke (5.),0:0
26,(17.) Nürnberg,Bayern (1.),1:1
26,(11.) VfL Bochum,Dortmund (13.),3:3
26,(2.) Hamburg,Bielefeld (15.),1:1
26,(3.) Leverkusen,Frankfurt (7.),0:2
26,(4.) Bremen,Duisburg (18.),1:2
26,(10.) Hannover,Stuttgart (6.),0:0
26,(16.) Cottbus,Hertha BSC (12.),2:1
27,(16.) Duisburg,Cottbus (15.),0:1
27,(12.) Hertha BSC,Bremen (5.),1:2
27,(7.) Frankfurt,Nürnberg (18.),1:3
27,(6.) Stuttgart,Hamburg (2.),1:0
27,(8.) Wolfsburg,Hannover (10.),3:2
27,(17.) Bielefeld,Karlsruhe (9.),1:0
27,(3.) Schalke,Rostock (14.),1:0
27,(13.) Dortmund,Leverkusen (4.),2:1
27,(1.) Bayern,VfL Bochum (11.),3:1
28,(4.) Bremen,Schalke (2.),5:1
28,(12.) VfL Bochum,Hertha BSC (13.),1:1
28,(14.) Cottbus,Bielefeld (15.),1:0
28,(10.) Hannover,Frankfurt (8.),2:1
28,(9.) Karlsruhe,Rostock (16.),1:2
28,(3.) Hamburg,Duisburg (18.),0:1
28,(6.) Leverkusen,Stuttgart (5.),3:0
28,(1.) Bayern,Dortmund (11.),5:0
28,(17.) Nürnberg,Wolfsburg (7.),1:0
29,(15.) Rostock,Bremen (2.),1:2
29,(13.) Hertha BSC,Hamburg (5.),0:0
29,(7.) Wolfsburg,VfL Bochum (11.),0:1
29,(3.) Schalke,Cottbus (14.),5:0
29,(8.) Frankfurt,Bayern (1.),1:3
29,(18.) Bielefeld,Leverkusen (4.),1:0
29,(6.) Stuttgart,Nürnberg (16.),3:0
29,(12.) Dortmund,Hannover (10.),1:3
29,(17.) Duisburg,Karlsruhe (9.),0:1
30,(8.) Frankfurt,Dortmund (13.),1:1
30,(4.) Hamburg,Schalke (3.),0:1
30,(10.) Karlsruhe,Bremen (2.),3:3
30,(9.) Hannover,Hertha BSC (12.),2:2
30,(17.) Nürnberg,Bielefeld (15.),2:2
30,(14.) Cottbus,Rostock (16.),2:1
30,(11.) VfL Bochum,Duisburg (18.),1:1
30,(1.) Bayern,Stuttgart (5.),4:1
30,(6.) Leverkusen,Wolfsburg (7.),2:2
31,(13.) Dortmund,Nürnberg (16.),0:0
31,(17.) Rostock,Hamburg (5.),1:3
31,(15.) Bielefeld,VfL Bochum (11.),2:0
31,(3.) Schalke,Hannover (9.),1:1
31,(2.) Bremen,Cottbus (14.),2:0
31,(6.) Stuttgart,Frankfurt (8.),4:1
31,(12.) Hertha BSC,Karlsruhe (10.),3:1
31,(7.) Wolfsburg,Bayern (1.),0:0
31,(18.) Duisburg,Leverkusen (4.),3:2
32,(13.) Dortmund,Stuttgart (5.),3:2
32,(11.) VfL Bochum,Schalke (3.),0:3
32,(10.) Karlsruhe,Cottbus (14.),1:1
32,(8.) Hannover,Rostock (18.),3:0
32,(4.) Hamburg,Bremen (2.),0:1
32,(6.) Leverkusen,Hertha BSC (12.),1:2
32,(1.) Bayern,Bielefeld (15.),2:0
32,(9.) Frankfurt,Wolfsburg (7.),2:3
32,(17.) Nürnberg,Duisburg (16.),2:0
33,(7.) Wolfsburg,Stuttgart (5.),4:0
33,(17.) Duisburg,Bayern (1.),2:3
33,(18.) Rostock,Leverkusen (6.),1:2
33,(11.) Hertha BSC,Nürnberg (16.),1:0
33,(14.) Cottbus,Hamburg (4.),2:0
33,(9.) Karlsruhe,VfL Bochum (13.),1:3
33,(15.) Bielefeld,Dortmund (12.),2:2
33,(2.) Bremen,Hannover (8.),6:1
33,(3.) Schalke,Frankfurt (10.),1:0
34,(16.) Nürnberg,Schalke (3.),0:2
34,(4.) Leverkusen,Bremen (2.),0:1
34,(1.) Bayern,Hertha BSC (9.),4:1
34,(7.) Stuttgart,Bielefeld (15.),2:2
34,(8.) Hannover,Cottbus (14.),4:0
34,(13.) Dortmund,Wolfsburg (6.),2:4
34,(5.) Hamburg,Karlsruhe (10.),7:0
34,(12.) VfL Bochum,Rostock (18.),1:2
34,(11.) Frankfurt,Duisburg (17.),4:2
