spieltag,home,away,result
5,(11.) Schalke,M'gladbach (9.),2:0
5,(4.) Stuttgart,Dortmund (2.),0:0
5,(6.) Karlsruhe,Duisburg (13.),1:2
5,(15.) TSV 1860,Bielefeld (10.),1:0
6,(14.) Bielefeld,Rostock (6.),0:1
6,(15.) Hamburg,Köln (9.),2:1
6,(4.) Dortmund,Karlsruhe (7.),2:2
6,(8.) Duisburg,Bremen (16.),2:1
6,(11.) Leverkusen,TSV 1860 (13.),2:2
6,(12.) M'gladbach,VfL Bochum (17.),2:1
6,(2.) Bayern,Hertha BSC (18.),3:0
6,(10.) Wolfsburg,Schalke (3.),0:0
6,(1.) K'lautern,Stuttgart (5.),4:3
7,(10.) Karlsruhe,K'lautern (1.),2:4
7,(13.) TSV 1860,Duisburg (5.),0:1
7,(15.) Bielefeld,Leverkusen (12.),2:1
7,(17.) VfL Bochum,Wolfsburg (11.),2:1
7,(16.) Bremen,Dortmund (6.),2:1
7,(14.) Köln,Bayern (2.),1:3
7,(3.) Rostock,Hertha BSC (18.),4:0
7,(4.) Schalke,Hamburg (9.),2:2
7,(8.) Stuttgart,M'gladbach (7.),3:0
8,(4.) Duisburg,Bielefeld (9.),2:1
8,(2.) Bayern,Schalke (6.),1:1
8,(7.) Dortmund,TSV 1860 (15.),2:3
8,(8.) Hamburg,VfL Bochum (16.),2:1
8,(1.) K'lautern,Bremen (13.),1:3
8,(14.) Leverkusen,Rostock (3.),1:1
8,(10.) M'gladbach,Karlsruhe (11.),1:1
8,(12.) Wolfsburg,Stuttgart (5.),1:0
8,(18.) Hertha BSC,Köln (17.),1:0
9,(8.) Bremen,M'gladbach (11.),1:0
9,(10.) TSV 1860,K'lautern (1.),1:3
9,(13.) Bielefeld,Dortmund (12.),3:1
9,(16.) VfL Bochum,Bayern (2.),2:3
9,(14.) Karlsruhe,Wolfsburg (9.),2:1
9,(15.) Leverkusen,Duisburg (3.),2:1
9,(4.) Rostock,Köln (17.),1:2
9,(6.) Schalke,Hertha BSC (18.),1:0
9,(7.) Stuttgart,Hamburg (5.),5:2
10,(18.) Hertha BSC,VfL Bochum (17.),2:2
10,(16.) Dortmund,Leverkusen (11.),0:1
10,(9.) Hamburg,Karlsruhe (10.),3:1
10,(15.) Köln,Schalke (4.),0:2
10,(12.) Wolfsburg,Bremen (7.),1:0
10,(3.) Duisburg,Rostock (6.),0:1
10,(1.) K'lautern,Bielefeld (8.),3:1
10,(14.) M'gladbach,TSV 1860 (13.),5:1
10,(2.) Bayern,Stuttgart (5.),3:3
11,(17.) VfL Bochum,Köln (15.),2:1
11,(9.) Bremen,Hamburg (7.),0:0
11,(5.) Duisburg,Dortmund (16.),0:0
11,(13.) Karlsruhe,Bayern (2.),1:1
11,(8.) Leverkusen,K'lautern (1.),1:1
11,(14.) TSV 1860,Wolfsburg (10.),2:1
11,(4.) Rostock,Schalke (3.),4:1
11,(6.) Stuttgart,Hertha BSC (18.),4:1
11,(12.) Bielefeld,M'gladbach (11.),3:1
12,(1.) K'lautern,Duisburg (6.),1:0
12,(5.) Schalke,VfL Bochum (15.),2:0
12,(18.) Hertha BSC,Karlsruhe (13.),3:1
12,(16.) Dortmund,Rostock (3.),3:2
12,(7.) Hamburg,TSV 1860 (14.),1:2
12,(12.) M'gladbach,Leverkusen (8.),2:2
12,(2.) Bayern,Bremen (10.),2:0
12,(11.) Wolfsburg,Bielefeld (9.),2:0
12,(17.) Köln,Stuttgart (4.),4:2
13,(7.) Duisburg,M'gladbach (13.),4:5
13,(14.) Dortmund,K'lautern (1.),2:2
13,(8.) Leverkusen,Wolfsburg (6.),2:1
13,(12.) Bremen,Hertha BSC (18.),0:2
13,(15.) Karlsruhe,Köln (16.),3:1
13,(4.) Rostock,VfL Bochum (17.),2:2
13,(5.) Stuttgart,Schalke (3.),0:0
13,(10.) TSV 1860,Bayern (2.),2:2
13,(11.) Bielefeld,Hamburg (9.),0:3
14,(1.) K'lautern,Rostock (4.),4:3
14,(9.) Wolfsburg,Duisburg (10.),0:2
14,(18.) Hertha BSC,TSV 1860 (11.),2:0
14,(7.) Hamburg,Leverkusen (6.),0:1
14,(16.) Köln,Bremen (14.),2:0
14,(8.) M'gladbach,Dortmund (15.),1:1
14,(2.) Bayern,Bielefeld (13.),1:0
14,(3.) Schalke,Karlsruhe (12.),2:0
14,(17.) VfL Bochum,Stuttgart (5.),0:2
15,(7.) Duisburg,Hamburg (8.),3:0
15,(12.) Karlsruhe,VfL Bochum (18.),1:1
15,(17.) Bremen,Schalke (3.),2:1
15,(14.) Dortmund,Wolfsburg (10.),2:1
15,(15.) Bielefeld,Hertha BSC (16.),1:3
15,(9.) M'gladbach,K'lautern (1.),1:3
15,(11.) TSV 1860,Köln (13.),1:0
15,(4.) Stuttgart,Rostock (6.),2:1
15,(5.) Leverkusen,Bayern (2.),4:2
16,(18.) VfL Bochum,Bremen (13.),0:1
16,(9.) Hamburg,Dortmund (10.),1:3
16,(12.) Hertha BSC,Leverkusen (4.),2:2
16,(16.) Köln,Bielefeld (17.),3:5
16,(2.) Bayern,Duisburg (6.),3:0
16,(5.) Schalke,TSV 1860 (8.),2:0
16,(3.) Stuttgart,Karlsruhe (15.),3:0
16,(14.) Wolfsburg,K'lautern (1.),2:1
16,(7.) Rostock,M'gladbach (11.),2:0
17,(5.) Leverkusen,Köln (17.),4:0
17,(8.) Dortmund,Bayern (2.),0:2
17,(16.) Karlsruhe,Rostock (6.),3:0
17,(7.) Duisburg,Hertha BSC (13.),0:1
17,(15.) Bielefeld,Schalke (4.),1:1
17,(9.) Bremen,Stuttgart (3.),2:2
17,(1.) K'lautern,Hamburg (12.),2:1
17,(14.) M'gladbach,Wolfsburg (10.),0:2
17,(11.) TSV 1860,VfL Bochum (18.),0:2
18,(1.) K'lautern,Bayern (2.),2:0
18,(14.) Bielefeld,VfL Bochum (17.),0:2
18,(10.) Bremen,Karlsruhe (12.),2:4
18,(7.) Duisburg,Köln (18.),2:2
18,(4.) Leverkusen,Schalke (5.),0:0
18,(16.) M'gladbach,Hamburg (15.),1:1
18,(13.) TSV 1860,Stuttgart (3.),1:3
18,(8.) Wolfsburg,Rostock (6.),1:1
18,(11.) Dortmund,Hertha BSC (9.),3:0
19,(6.) Rostock,Bremen (12.),1:2
19,(11.) Hertha BSC,K'lautern (1.),2:0
19,(13.) Hamburg,Wolfsburg (9.),1:2
19,(10.) Karlsruhe,TSV 1860 (14.),0:0
19,(18.) Köln,Dortmund (7.),4:2
19,(2.) Bayern,M'gladbach (15.),3:2
19,(5.) Schalke,Duisburg (8.),1:1
19,(3.) Stuttgart,Bielefeld (16.),1:0
19,(17.) VfL Bochum,Leverkusen (4.),0:0
20,(11.) Dortmund,Schalke (5.),2:2
20,(17.) M'gladbach,Hertha BSC (9.),4:2
20,(18.) Bielefeld,Karlsruhe (12.),2:1
20,(8.) Duisburg,VfL Bochum (15.),2:0
20,(1.) K'lautern,Köln (16.),3:2
20,(4.) Leverkusen,Stuttgart (3.),6:1
20,(13.) TSV 1860,Bremen (10.),0:1
20,(6.) Wolfsburg,Bayern (2.),2:3
20,(14.) Hamburg,Rostock (7.),0:1
21,(3.) Stuttgart,Duisburg (7.),1:1
21,(17.) VfL Bochum,Dortmund (10.),2:1
21,(11.) Hertha BSC,Wolfsburg (9.),1:0
21,(8.) Bremen,Bielefeld (14.),2:1
21,(18.) Köln,M'gladbach (13.),3:2
21,(2.) Bayern,Hamburg (16.),3:0
21,(6.) Rostock,TSV 1860 (15.),3:0
21,(5.) Schalke,K'lautern (1.),1:1
21,(12.) Karlsruhe,Leverkusen (4.),1:1
22,(8.) Duisburg,Karlsruhe (12.),1:0
22,(1.) K'lautern,VfL Bochum (13.),3:0
22,(16.) Bielefeld,TSV 1860 (17.),1:1
22,(11.) Dortmund,Stuttgart (3.),3:1
22,(18.) Hamburg,Hertha BSC (9.),1:1
22,(4.) Leverkusen,Bremen (7.),4:1
22,(15.) M'gladbach,Schalke (5.),0:1
22,(2.) Bayern,Rostock (6.),2:0
22,(10.) Wolfsburg,Köln (14.),1:1
23,(12.) Karlsruhe,Dortmund (10.),0:1
23,(8.) Bremen,Duisburg (6.),2:2
23,(13.) Köln,Hamburg (18.),1:2
23,(9.) Hertha BSC,Bayern (2.),2:1
23,(15.) VfL Bochum,M'gladbach (16.),3:1
23,(17.) TSV 1860,Leverkusen (3.),3:4
23,(7.) Rostock,Bielefeld (14.),2:1
23,(5.) Schalke,Wolfsburg (11.),1:1
23,(4.) Stuttgart,K'lautern (1.),0:1
24,(10.) Dortmund,Bremen (9.),2:2
24,(1.) K'lautern,Karlsruhe (13.),0:0
24,(7.) Duisburg,TSV 1860 (18.),0:2
24,(14.) Hamburg,Schalke (4.),1:1
24,(3.) Leverkusen,Bielefeld (16.),0:0
24,(17.) M'gladbach,Stuttgart (5.),0:0
24,(2.) Bayern,Köln (15.),0:2
24,(11.) Wolfsburg,VfL Bochum (12.),0:2
24,(8.) Hertha BSC,Rostock (6.),1:1
25,(12.) VfL Bochum,Hamburg (15.),0:0
25,(9.) Bremen,K'lautern (1.),1:1
25,(17.) Bielefeld,Duisburg (7.),3:3
25,(14.) Karlsruhe,M'gladbach (18.),2:5
25,(13.) Köln,Hertha BSC (8.),2:0
25,(16.) TSV 1860,Dortmund (10.),4:2
25,(6.) Rostock,Leverkusen (3.),1:2
25,(5.) Stuttgart,Wolfsburg (11.),2:1
25,(4.) Schalke,Bayern (2.),1:0
26,(7.) Duisburg,Leverkusen (3.),1:1
26,(9.) Hertha BSC,Schalke (4.),1:4
26,(10.) Dortmund,Bielefeld (18.),3:2
26,(16.) Hamburg,Stuttgart (5.),0:0
26,(1.) K'lautern,TSV 1860 (14.),1:0
26,(15.) M'gladbach,Bremen (8.),0:0
26,(2.) Bayern,VfL Bochum (11.),0:0
26,(13.) Wolfsburg,Karlsruhe (17.),1:2
26,(12.) Köln,Rostock (6.),0:0
27,(9.) Bremen,Wolfsburg (13.),3:1
27,(14.) Karlsruhe,Hamburg (17.),0:1
27,(15.) TSV 1860,M'gladbach (16.),2:0
27,(6.) Rostock,Duisburg (8.),2:1
27,(5.) Stuttgart,Bayern (2.),0:3
27,(18.) Bielefeld,K'lautern (1.),2:2
27,(11.) VfL Bochum,Hertha BSC (10.),2:1
27,(3.) Leverkusen,Dortmund (7.),2:2
27,(4.) Schalke,Köln (12.),1:0
28,(14.) Hamburg,Bremen (7.),2:1
28,(15.) Wolfsburg,TSV 1860 (13.),1:0
28,(11.) Hertha BSC,Stuttgart (5.),3:0
28,(8.) Dortmund,Duisburg (9.),3:0
28,(1.) K'lautern,Leverkusen (3.),0:3
28,(17.) M'gladbach,Bielefeld (18.),0:0
28,(2.) Bayern,Karlsruhe (16.),1:1
28,(4.) Schalke,Rostock (6.),0:0
28,(12.) Köln,VfL Bochum (10.),2:1
29,(16.) Karlsruhe,Hertha BSC (9.),0:2
29,(10.) Duisburg,K'lautern (1.),1:1
29,(18.) Bielefeld,Wolfsburg (14.),0:1
29,(11.) VfL Bochum,Schalke (4.),3:0
29,(8.) Bremen,Bayern (2.),0:3
29,(3.) Leverkusen,M'gladbach (17.),1:1
29,(15.) TSV 1860,Hamburg (13.),1:1
29,(6.) Rostock,Dortmund (7.),3:1
29,(5.) Stuttgart,Köln (12.),1:1
30,(10.) VfL Bochum,Rostock (5.),1:3
30,(1.) K'lautern,Dortmund (7.),1:1
30,(8.) Hertha BSC,Bremen (9.),0:2
30,(14.) Hamburg,Bielefeld (18.),2:0
30,(13.) Köln,Karlsruhe (16.),0:1
30,(2.) Bayern,TSV 1860 (15.),3:1
30,(4.) Schalke,Stuttgart (6.),3:4
30,(12.) Wolfsburg,Leverkusen (3.),1:0
30,(17.) M'gladbach,Duisburg (11.),0:3
31,(7.) Bremen,Köln (14.),3:0
31,(9.) Duisburg,Wolfsburg (11.),2:2
31,(18.) Bielefeld,Bayern (2.),4:4
31,(8.) Dortmund,M'gladbach (17.),1:2
31,(15.) Karlsruhe,Schalke (4.),0:0
31,(3.) Leverkusen,Hamburg (12.),5:0
31,(16.) TSV 1860,Hertha BSC (10.),3:1
31,(5.) Rostock,K'lautern (1.),2:2
31,(6.) Stuttgart,VfL Bochum (13.),2:0
32,(11.) Hertha BSC,Bielefeld (18.),1:1
32,(1.) K'lautern,M'gladbach (17.),3:2
32,(12.) VfL Bochum,Karlsruhe (16.),3:3
32,(13.) Hamburg,Duisburg (9.),1:0
32,(15.) Köln,TSV 1860 (14.),2:3
32,(6.) Rostock,Stuttgart (5.),1:1
32,(4.) Schalke,Bremen (7.),0:1
32,(10.) Wolfsburg,Dortmund (8.),1:4
32,(2.) Bayern,Leverkusen (3.),2:1
33,(18.) Bielefeld,Köln (16.),2:1
33,(7.) Bremen,VfL Bochum (13.),1:0
33,(8.) Dortmund,Hamburg (10.),0:1
33,(9.) Duisburg,Bayern (2.),0:0
33,(1.) K'lautern,Wolfsburg (12.),4:0
33,(15.) Karlsruhe,Stuttgart (4.),4:2
33,(3.) Leverkusen,Hertha BSC (11.),0:1
33,(17.) M'gladbach,Rostock (6.),5:2
33,(14.) TSV 1860,Schalke (5.),1:0
34,(10.) Hertha BSC,Duisburg (11.),1:3
34,(14.) VfL Bochum,TSV 1860 (12.),1:0
34,(9.) Hamburg,K'lautern (1.),1:1
34,(17.) Köln,Leverkusen (3.),2:2
34,(2.) Bayern,Dortmund (8.),4:0
34,(7.) Rostock,Karlsruhe (15.),4:2
34,(6.) Schalke,Bielefeld (18.),2:1
34,(5.) Stuttgart,Bremen (4.),1:0
34,(13.) Wolfsburg,M'gladbach (16.),0:2
